LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
168186,Successfully started service 'sparkExecutorActorSystem' on port 35939.,E114,Successfully started service <*> on port <*>.,2272,successfully started service 'sparkexecutoractorsystem' on port <num> .,2179,Spark_C0000008,2413,2506,successfully started service ' <*> ' on port <num>.,3,1,frequency_representative
119,Successfully started service 'sparkDriverActorSystem' on port 45586.,E114,Successfully started service <*> on port <*>.,64,successfully started service 'sparkdriveractorsystem' on port <num> .,64,Spark_C0000008,2413,2506,successfully started service ' <*> ' on port <num>.,3,2,complex_sample
125,Successfully started service 'SparkUI' on port 33134.,E114,Successfully started service <*> on port <*>.,64,successfully started service 'sparkui' on port <num> .,64,Spark_C0000008,2413,2506,successfully started service ' <*> ' on port <num>.,3,3,diverse_sample
12,Created local directory at /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0020/blockmgr-416b8a6f-4ed7-49bb-b2f3-71d51930d48d,E185,Created local directory at <*>,2353,created local directory at <path> <id> /blockmgr- <uuid>,2353,Spark_C0000009,2353,2353,created local directory at <path> <id>/blockmgr-<uuid>,1,1,frequency_representative
367,MemoryStore started with capacity 17.7 GB,E143,MemoryStore started with capacity <*>,2329,memorystore started with capacity <num> gb,10,Spark_C0000010,10,2329,memorystore started with capacity <num> gb,1,1,frequency_representative
13226428,Connecting to driver: spark://CoarseGrainedScheduler@10.10.34.11:45410,E160,Connecting to driver: spark://<*>,2268,connecting to driver: <email>,155,Spark_C0000011,155,2268,connecting to driver: <email>,1,1,frequency_representative
15,Successfully registered with driver,E128,Successfully registered with driver,2289,successfully registered with driver,1,Spark_C0000012,1,2289,successfully registered with driver,1,1,frequency_representative
758,Starting executor ID 4 on host mesos-slave-20,E182,Starting executor ID <*> on host <*>,2289,starting executor id <num> on host <id>,824,Spark_C0000013,824,2289,starting executor id <num> on host <id>,1,1,frequency_representative
187901,Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 35170.,E114,Successfully started service <*> on port <*>.,2353,successfully started service 'org.apache.spark.network.netty.nettyblocktransferservice' on port <num> .,2264,Spark_C0000014,2264,2353,successfully started service ' org. apache. spark. network. netty. nettyblocktransferservice ' on port <num>.,1,1,frequency_representative
187902,Server created on 35170,E224,Server created on <*>,2353,server created on <num>,2264,Spark_C0000015,2264,2353,server created on <num>,1,1,frequency_representative
19,Trying to register BlockManager,E158,Trying to register BlockManager,2359,trying to register blockmanager,1,Spark_C0000016,1,2359,trying to register blockmanager,1,1,frequency_representative
20,Registered BlockManager,E188,Registered BlockManager,2359,registered blockmanager,1,Spark_C0000017,1,2359,registered blockmanager,1,1,frequency_representative
22,Got assigned task 1,E225,Got assigned task <*>,2149959,got assigned task <num>,641356,Spark_C0000018,641356,2149959,got assigned task <num>,1,1,frequency_representative
23,Running task 0.0 in stage 0.0 (TID 0),E186,Running task <*> in stage <*> (TID <*>),2149959,running task <num> in stage <num> (tid <num> ),1738959,Spark_C0000019,1738959,2149959,running task <num> in stage <num> (tid <num>),1,1,frequency_representative
1222,Started reading broadcast variable 2,E136,Started reading broadcast variable <*>,281319,started reading broadcast variable <num>,22658,Spark_C0000020,22658,281319,started reading broadcast variable <num>,1,1,frequency_representative
1223,"Block broadcast_2_piece0 stored as bytes in memory (estimated size 92.0 B, free 1402.7 MB)",E73,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",253445,"block <id> stored as bytes in memory (estimated size <num> b, free <num> mb)",247794,Spark_C0000021,901766,1387840,"block <id> stored as <*> in memory (estimated size <num> <*>, free <num> <*>)",3,1,frequency_representative
2777032,"Block broadcast_6_piece0 stored as bytes in memory (estimated size 1677.0 B, free 1677.0 B)",E73,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",14,"block <id> stored as bytes in memory (estimated size <num> b, free <num> b)",4,Spark_C0000021,901766,1387840,"block <id> stored as <*> in memory (estimated size <num> <*>, free <num> <*>)",3,2,complex_sample
3720755,"Block broadcast_9 stored as values in memory (estimated size 5.3 KB, free 4.1 GB)",E69,"Block <*> stored as values in memory (estimated size <*>, free <*>)",535,"block <id> stored as values in memory (estimated size <num> kb, free <num> gb)",268,Spark_C0000021,901766,1387840,"block <id> stored as <*> in memory (estimated size <num> <*>, free <num> <*>)",3,3,diverse_sample
1582,Reading broadcast variable 3 took 8 ms,E146,Reading broadcast variable <*> took <*> ms,281073,reading broadcast variable <num> took <num> ms,103380,Spark_C0000022,103380,281073,reading broadcast variable <num> took <num> ms,1,1,frequency_representative
215876,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kProxifier.log:0+6136,E231,Input split: <*>+<*>,11606,input split: hdfs:// <ip> <path>,373,Spark_C0000023,373,11606,input split: hdfs:// <ip> <path>,1,1,frequency_representative
35,"mapred.tip.id is deprecated. Instead, use mapreduce.task.id",E181,"<*> is deprecated. Instead, use <*>",400,"mapred.tip.id is deprecated. instead, use mapreduce.task.id",1,Spark_C0000024,2,800,"mapred. <*>. id is deprecated. instead, use mapreduce. <*>. id",2,1,frequency_representative
39,"mapred.job.id is deprecated. Instead, use mapreduce.job.id",E181,"<*> is deprecated. Instead, use <*>",400,"mapred.job.id is deprecated. instead, use mapreduce.job.id",1,Spark_C0000024,2,800,"mapred. <*>. id is deprecated. instead, use mapreduce. <*>. id",2,2,complex_sample
36,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",E181,"<*> is deprecated. Instead, use <*>",400,"mapred.task.id is deprecated. instead, use mapreduce.task.attempt.id",1,Spark_C0000025,1,400,"mapred. task. id is deprecated. instead, use mapreduce. task. attempt. id",1,1,frequency_representative
37,"mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap",E181,"<*> is deprecated. Instead, use <*>",400,"mapred.task.is.map is deprecated. instead, use mapreduce.task.ismap",1,Spark_C0000026,1,400,"mapred. task. is. map is deprecated. instead, use mapreduce. task. ismap",1,1,frequency_representative
38,"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition",E181,"<*> is deprecated. Instead, use <*>",400,"mapred.task.partition is deprecated. instead, use mapreduce.task.partition",1,Spark_C0000027,1,400,"mapred. task. partition is deprecated. instead, use mapreduce. task. partition",1,1,frequency_representative
126083,"Times: total = 39, boot = 14, init = 25, finish = 0",E129,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",2625700,"times: total = <num> , boot = <num> , init = <num> , finish = <num>",286818,Spark_C0000028,286818,2625700,"times: total = <num>, boot = <num>, init = <num>, finish = <num>",1,1,frequency_representative
41,Finished task 1.0 in stage 0.0 (TID 1). 14372091 bytes result sent to driver,E66,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,2146621,finished task <num> in stage <num> (tid <num> ). <num> bytes result sent to driver,1911527,Spark_C0000029,1911527,2146621,finished task <num> in stage <num> (tid <num>). <num> bytes result sent to driver,1,1,frequency_representative
44,Driver commanded a shutdown,E176,Driver commanded a shutdown,1823,driver commanded a shutdown,1,Spark_C0000030,1,1823,driver commanded a shutdown,1,1,frequency_representative
45,MemoryStore cleared,E209,MemoryStore cleared,1828,memorystore cleared,1,Spark_C0000031,1,1828,memorystore cleared,1,1,frequency_representative
46,BlockManager stopped,E202,BlockManager stopped,1828,blockmanager stopped,1,Spark_C0000032,1,1828,blockmanager stopped,1,1,frequency_representative
13226438,An unknown (mesos-master-1:45410) driver disconnected.,E144,An unknown (<*>) driver disconnected.,1886,an unknown ( <id> ) driver disconnected.,154,Spark_C0000033,154,1886,an unknown (<id>) driver disconnected.,1,1,frequency_representative
13226439,Driver 10.10.34.11:45410 disassociated! Shutting down.,E119,Driver <*> disassociated! Shutting down.,1907,driver <ip> disassociated! shutting down.,155,Spark_C0000034,155,1907,driver <ip> disassociated! shutting down.,1,1,frequency_representative
49,Shutdown hook called,E210,Shutdown hook called,2750,shutdown hook called,1,Spark_C0000035,1,2750,shutdown hook called,1,1,frequency_representative
50,Shutting down remote daemon.,E171,Shutting down remote daemon.,717,shutting down remote daemon.,1,Spark_C0000036,1,717,shutting down remote daemon.,1,1,frequency_representative
104,ApplicationAttemptId: appattempt_1485248649253_0020_000002,E195,ApplicationAttemptId: <*>,146,applicationattemptid: <id>,146,Spark_C0000037,146,146,applicationattemptid: <id>,1,1,frequency_representative
108,Starting the user application in a separate Thread,E80,Starting the user application in a separate Thread,64,starting the user application in a separate thread,1,Spark_C0000038,1,64,starting the user application in a separate thread,1,1,frequency_representative
109,Waiting for spark context initialization,E108,Waiting for spark context initialization,64,waiting for spark context initialization,1,Spark_C0000039,1,64,waiting for spark context initialization,1,1,frequency_representative
110,Waiting for spark context initialization ...,E93,Waiting for spark context initialization ...,65,waiting for spark context initialization ...,1,Spark_C0000040,1,65,waiting for spark context initialization...,1,1,frequency_representative
111,Running Spark version 1.6.0,E203,Running Spark version <*>,64,running spark version <num> . <num>,1,Spark_C0000041,1,64,running spark version <num>. <num>,1,1,frequency_representative
118,Remoting started; listening on addresses :[akka.tcp://sparkDriverActorSystem@10.10.34.23:45586],E96,Remoting started; listening on addresses :[<*>],64,remoting started; listening on addresses :[ <email> ],64,Spark_C0000042,64,64,remoting started; listening on addresses: [<email>],1,1,frequency_representative
120,Registering MapOutputTracker,E163,Registering MapOutputTracker,64,registering mapoutputtracker,1,Spark_C0000043,1,64,registering mapoutputtracker,1,1,frequency_representative
123,Adding filter: org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter,E228,Adding filter: <*>,64,adding filter: org.apache.hadoop.yarn.server.webproxy.amfilter.amipfilter,1,Spark_C0000044,1,64,adding filter: org. apache. hadoop. yarn. server. webproxy. amfilter. amipfilter,1,1,frequency_representative
126,Started SparkUI at http://10.10.34.23:33134,E222,Started SparkUI at <*>,64,started sparkui at <url>,64,Spark_C0000045,64,64,started sparkui at <url>,1,1,frequency_representative
2105912,"Registering block manager mesos-slave-08:53498 with 14.2 GB RAM, BlockManagerId(1, mesos-slave-08, 53498)",E64,"Registering block manager <*> with <*> RAM, BlockManagerId(<*>, <*>, <*>)",699,"registering block manager <id> with <num> gb ram, blockmanagerid( <num> , <id> , <num> )",693,Spark_C0000046,757,763,"registering block manager <ip> with <num> <*> ram, blockmanagerid (<*>, <ip>, <num>)",3,1,frequency_representative
188588,"Registering block manager 10.10.34.25:55299 with 511.1 MB RAM, BlockManagerId(driver, 10.10.34.25, 55299)",E52,"Registering block manager <*> with <*> RAM, BlockManagerId(driver, <*>, <*>)",1,"registering block manager <ip> with <num> mb ram, blockmanagerid(driver, <ip> , <num> )",1,Spark_C0000046,757,763,"registering block manager <ip> with <num> <*> ram, blockmanagerid (<*>, <ip>, <num>)",3,2,complex_sample
130,"Registering block manager 10.10.34.23:48030 with 26.4 GB RAM, BlockManagerId(driver, 10.10.34.23, 48030)",E52,"Registering block manager <*> with <*> RAM, BlockManagerId(driver, <*>, <*>)",63,"registering block manager <ip> with <num> gb ram, blockmanagerid(driver, <ip> , <num> )",63,Spark_C0000046,757,763,"registering block manager <ip> with <num> <*> ram, blockmanagerid (<*>, <ip>, <num>)",3,3,diverse_sample
132,ApplicationMaster registered as NettyRpcEndpointRef(spark://YarnAM@10.10.34.23:47891),E46,ApplicationMaster registered as NettyRpcEndpointRef(spark://<*>),64,applicationmaster registered as <email> ),64,Spark_C0000047,64,64,applicationmaster registered as <email>),1,1,frequency_representative
133,Connecting to ResourceManager at mesos-master-1/10.10.34.11:8030,E147,Connecting to ResourceManager at <*>,142,connecting to resourcemanager at <id> / <ip>,1,Spark_C0000048,1,142,connecting to resourcemanager at <id>/<ip>,1,1,frequency_representative
134,Registering the ApplicationMaster,E131,Registering the ApplicationMaster,142,registering the applicationmaster,1,Spark_C0000049,1,142,registering the applicationmaster,1,1,frequency_representative
11357,"Will request 1 executor containers, each with 8 cores and 22528 MB memory including 2048 MB overhead",E32,"Will request <*> executor containers, each with <*> cores and <*> MB memory including <*> MB overhead",503,"will request <num> executor containers, each with <num> cores and <num> mb memory including <num> mb overhead",31,Spark_C0000050,31,503,"will request <num> executor containers, each with <num> cores and <num> mb memory including <num> mb overhead",1,1,frequency_representative
156501,"Container request (host: Any, capability: <memory:28160, vCores:5>)",E60,"Container request (host: <*>, capability: <memory:<*>, vCores:<*>)",2623,"container request (host: any, capability: < <id> , <id> >)",8,Spark_C0000051,8,2623,"container request (host: any, capability: < <id>, <id> >)",1,1,frequency_representative
142,"Started progress reporter thread with (heartbeat : 3000, initial allocation : 200) intervals",E30,"Started progress reporter thread with (heartbeat : <*>, initial allocation : <*>) intervals",142,"started progress reporter thread with (heartbeat : <num> , initial allocation : <num> ) intervals",1,Spark_C0000052,1,142,"started progress reporter thread with (heartbeat: <num>, initial allocation: <num>) intervals",1,1,frequency_representative
177,Received new token for : mesos-master-1:35426,E199,Received new token for : <*>,2554,received new token for : <id>,120,Spark_C0000053,120,2554,received new token for: <id>,1,1,frequency_representative
147,Launching container container_1485248649253_0020_02_000002 for on host mesos-slave-19,E167,Launching container <*> for on host <*>,2561,launching container <id> for on host <id>,2561,Spark_C0000054,2561,2561,launching container <id> for on host <id>,1,1,frequency_representative
2060833,"Launching ExecutorRunnable. driverUrl: spark://CoarseGrainedScheduler@10.10.34.38:48526, executorHostname: mesos-slave-13",E57,"Launching ExecutorRunnable. driverUrl: <*>, executorHostname: <*>",2561,"launching executorrunnable. driverurl: <email> , executorhostname: <id>",1955,Spark_C0000055,1955,2561,"launching executorrunnable. driverurl: <email>, executorhostname: <id>",1,1,frequency_representative
150,Starting Executor Container,E172,Starting Executor Container,2561,starting executor container,1,Spark_C0000056,1,2561,starting executor container,1,1,frequency_representative
11362,"Received 1 containers from YARN, launching executors on 1 of them.",E55,"Received <*> containers from YARN, launching executors on <*> of them.",845,"received <num> containers from yarn, launching executors on <num> of them.",84,Spark_C0000057,84,845,"received <num> containers from yarn, launching executors on <num> of them.",1,1,frequency_representative
160,Setting up ContainerLaunchContext,E132,Setting up ContainerLaunchContext,2561,setting up containerlaunchcontext,1,Spark_C0000058,1,2561,setting up containerlaunchcontext,1,1,frequency_representative
164,Preparing Local resources,E183,Preparing Local resources,2561,preparing local resources,1,Spark_C0000059,1,2561,preparing local resources,1,1,frequency_representative
13226883,"Prepared Local resources Map(__spark__.jar -> resource { scheme: ""hdfs"" host: ""10.10.34.11"" port: 9000 file: ""/user/curi/.sparkStaging/application_1485248649253_0173/spark-assembly-1.6.0-hadoop2.2.0.jar"" } size: 109525492 timestamp: 1501127375783 type: FILE visibility: PRIVATE, pyspark.zip -> resource { scheme: ""hdfs"" host: ""10.10.34.11"" port: 9000 file: ""/user/curi/.sparkStaging/application_1485248649253_0173/pyspark.zip"" } size: 355358 timestamp: 1501127375934 type: FILE visibility: PRIVATE, py4j-0.9-src.zip -> resource { scheme: ""hdfs"" host: ""10.10.34.11"" port: 9000 file: ""/user/curi/.sparkStaging/application_1485248649253_0173/py4j-0.9-src.zip"" } size: 44846 timestamp: 1501127375995 type: FILE visibility: PRIVATE)",E1,"Prepared Local resources Map(__spark__.jar -> resource { scheme: <*> host: <*> port: <*> file: <*> } size: <*> timestamp: <*> type: <*> visibility: <*>, pyspark.zip -> resource { scheme: <*> host: <*> port: <*> file: <*> } size: <*> timestamp: <*> type: <*> visibility: <*>, py4j-<*>-src.zip -> resource { scheme: <*> host: <*> port: <*> file: <*> } size: <*> timestamp: <*> type: <*> visibility: <*>)",2561,"prepared local resources map(__spark__.jar -> resource { scheme: ""hdfs"" host: "" <ip> "" port: <num> file: "" <path> <id> / <id> "" } size: <num> timestamp: <hex> type: file visibility: private, pyspark.zip -> resource { scheme: ""hdfs"" host: "" <ip> "" port: <num> file: "" <path> <id> /pyspark.zip"" } size: <num> timestamp: <hex> type: file visibility: private, <id> -> resource { scheme: ""hdfs"" host: "" <ip> "" port: <num> file: "" <path> <id> / <id> "" } size: <num> timestamp: <hex> type: file visibility: private)",116,Spark_C0000060,116,2561,"prepared local resources map (__spark__. jar-> resource {scheme: "" hdfs "" host: "" <ip> "" port: <num> file: "" <path> <id>/<id> ""} size: <num> timestamp: <hex> type: file visibility: private, pyspark. zip-> resource {scheme: "" hdfs "" host: "" <ip> "" port: <num> file: "" <path> <id>/pyspark. zip ""} size: <num> timestamp: <hex> type: file visibility: private, <id>-> resource {scheme: "" hdfs "" host: "" <ip> "" port: <num> file: "" <path> <id>/<id> ""} size: <num> timestamp: <hex> type: file visibility: private)",1,1,frequency_representative
192,Opening proxy : mesos-master-1:35426,E229,Opening proxy : <*>,2561,opening proxy : <id>,118,Spark_C0000061,118,2561,opening proxy: <id>,1,1,frequency_representative
193,Registered executor NettyRpcEndpointRef(null) (mesos-slave-19:57937) with ID 1,E71,Registered executor NettyRpcEndpointRef(<*>) (<*>) with ID <*>,693,registered executor nettyrpcendpointref(null) ( <id> ) with id <num>,693,Spark_C0000062,693,693,registered executor nettyrpcendpointref (null) (<id>) with id <num>,1,1,frequency_representative
206,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: 0.8,E21,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>,54,schedulerbackend is ready for scheduling beginning after reached minregisteredresourcesratio: <num>,1,Spark_C0000063,1,54,schedulerbackend is ready for scheduling beginning after reached minregisteredresourcesratio: <num>,1,1,frequency_representative
207,YarnClusterScheduler.postStartHook done,E98,YarnClusterScheduler.postStartHook done,64,yarnclusterscheduler.poststarthook done,1,Spark_C0000064,1,64,yarnclusterscheduler. poststarthook done,1,1,frequency_representative
2108158,"Added broadcast_6_piece322 in memory on mesos-slave-08:53498 (size: 4.0 MB, free: 14.1 GB)",E161,"Added <*> in memory on <*> (size: <*>, free: <*>)",386457,"added <id> in memory on <id> (size: <num> mb, free: <num> gb)",386415,Spark_C0000065,437588,437630,"added <id> in memory on <ip> (size: <num> <*>, free: <num> <*>)",3,1,frequency_representative
599,"Added broadcast_2_piece0 in memory on 10.10.34.31:54234 (size: 1024.0 MB, free: 25.4 GB)",E161,"Added <*> in memory on <*> (size: <*>, free: <*>)",40001,"added <id> in memory on <ip> (size: <num> mb, free: <num> gb)",40001,Spark_C0000065,437588,437630,"added <id> in memory on <ip> (size: <num> <*>, free: <num> <*>)",3,2,complex_sample
227,"Added broadcast_1_piece0 in memory on mesos-master-1:48869 (size: 3.7 KB, free: 14.2 GB)",E161,"Added <*> in memory on <*> (size: <*>, free: <*>)",8717,"added <id> in memory on <id> (size: <num> kb, free: <num> gb)",8717,Spark_C0000065,437588,437630,"added <id> in memory on <ip> (size: <num> <*>, free: <num> <*>)",3,3,diverse_sample
213,Created broadcast 0 from textFile at NativeMethodAccessorImpl.java:-2,E148,Created broadcast <*> from textFile at <*>,64,created broadcast <num> from textfile at <id>,2,Spark_C0000066,2,64,created broadcast <num> from textfile at <id>,1,1,frequency_representative
214,Total input paths to process : 1,E174,Total input paths to process : <*>,64,total input paths to process : <num>,1,Spark_C0000067,1,64,total input paths to process: <num>,1,1,frequency_representative
3220099,Starting job: collect at pnmf.py:279,E196,Starting job: collect at <*>,218,starting job: collect at <id>,24,Spark_C0000068,44,336,starting job: <*> at <id>,2,1,frequency_representative
81538,Starting job: runJob at PythonRDD.scala:393,E198,Starting job: runJob at <*>,14,starting job: runjob at <id>,1,Spark_C0000068,44,336,starting job: <*> at <id>,2,2,complex_sample
2105919,Got job 0 (collect at pnmf4.py:297) with 2 output partitions,E107,Got job <*> (collect at <*>) with <*> output partitions,218,got job <num> (collect at <id> ) with <num> output partitions,160,Spark_C0000069,160,218,got job <num> (collect at <id>) with <num> output partitions,1,1,frequency_representative
2105920,Final stage: ResultStage 0 (collect at pnmf4.py:297),E126,Final stage: ResultStage <*> (collect at <*>),218,final stage: resultstage <num> (collect at <id> ),156,Spark_C0000070,156,218,final stage: resultstage <num> (collect at <id>),1,1,frequency_representative
218,Missing parents: List(),E194,Missing parents: List(<*>),330,missing parents: list(),1,Spark_C0000071,1,330,missing parents: list (),1,1,frequency_representative
3728409,"Submitting ResultStage 3 (PythonRDD[9] at collect at pnmf4.py:376), which has no missing parents",E63,"Submitting ResultStage <*> (<*> at <*>), which has no missing parents",227,"submitting resultstage <num> (pythonrdd[ <num> ] at collect at <id> ), which has no missing parents",154,Spark_C0000072,312,445,"submitting resultstage <num> (<*> [<num>] at <*> at <id>), which has no missing parents",3,1,frequency_representative
189704,"Submitting ResultStage 6 (MapPartitionsRDD[15] at saveAsTextFile at NativeMethodAccessorImpl.java:-2), which has no missing parents",E63,"Submitting ResultStage <*> (<*> at <*>), which has no missing parents",16,"submitting resultstage <num> (mappartitionsrdd[ <num> ] at saveastextfile at <id> ), which has no missing parents",16,Spark_C0000072,312,445,"submitting resultstage <num> (<*> [<num>] at <*> at <id>), which has no missing parents",3,2,complex_sample
197206,"Submitting ResultStage 129 (PythonRDD[283] at collectAsMap at IPLoM.py:638), which has no missing parents",E63,"Submitting ResultStage <*> (<*> at <*>), which has no missing parents",6,"submitting resultstage <num> (pythonrdd[ <num> ] at collectasmap at <id> ), which has no missing parents",6,Spark_C0000072,312,445,"submitting resultstage <num> (<*> [<num>] at <*> at <id>), which has no missing parents",3,3,diverse_sample
2105926,Submitting 2 missing tasks from ResultStage 0 (PythonRDD[2] at collect at pnmf4.py:297),E91,Submitting <*> missing tasks from ResultStage <*> (<*> at <*>),227,submitting <num> missing tasks from resultstage <num> (pythonrdd[ <num> ] at collect at <id> ),160,Spark_C0000073,343,445,submitting <num> missing tasks from resultstage <num> (<*> [<num>] at <*> at <id>),3,1,frequency_representative
189708,Submitting 13 missing tasks from ResultStage 6 (MapPartitionsRDD[15] at saveAsTextFile at NativeMethodAccessorImpl.java:-2),E91,Submitting <*> missing tasks from ResultStage <*> (<*> at <*>),16,submitting <num> missing tasks from resultstage <num> (mappartitionsrdd[ <num> ] at saveastextfile at <id> ),16,Spark_C0000073,343,445,submitting <num> missing tasks from resultstage <num> (<*> [<num>] at <*> at <id>),3,2,complex_sample
197210,Submitting 13 missing tasks from ResultStage 129 (PythonRDD[283] at collectAsMap at IPLoM.py:638),E91,Submitting <*> missing tasks from ResultStage <*> (<*> at <*>),6,submitting <num> missing tasks from resultstage <num> (pythonrdd[ <num> ] at collectasmap at <id> ),6,Spark_C0000073,343,445,submitting <num> missing tasks from resultstage <num> (<*> [<num>] at <*> at <id>),3,3,diverse_sample
224,Adding task set 0.0 with 2 tasks,E192,Adding task set <*> with <*> tasks,714,adding task set <num> with <num> tasks,540,Spark_C0000074,540,714,adding task set <num> with <num> tasks,1,1,frequency_representative
14221119,"Starting task 0.0 in stage 4.0 (TID 242, mesos-slave-18, partition 0,PROCESS_LOCAL, 65885114 bytes)",E87,"Starting task <*> in stage <*> (TID <*>, <*>, partition <*>,<*>, <*> bytes)",19834,"starting task <num> in stage <num> (tid <num> , <id> , partition <num> ,process_local, <num> bytes)",19802,Spark_C0000075,24032,24230,"starting task <num> in stage <num> (tid <num>, <id>, partition <num>, <*>, <num> bytes)",3,1,frequency_representative
226,"Starting task 1.0 in stage 0.0 (TID 1, mesos-master-1, partition 1,NODE_LOCAL, 2159 bytes)",E87,"Starting task <*> in stage <*> (TID <*>, <*>, partition <*>,<*>, <*> bytes)",3547,"starting task <num> in stage <num> (tid <num> , <id> , partition <num> ,node_local, <num> bytes)",3428,Spark_C0000075,24032,24230,"starting task <num> in stage <num> (tid <num>, <id>, partition <num>, <*>, <num> bytes)",3,2,complex_sample
1748049,"Starting task 1.0 in stage 0.0 (TID 1, mesos-slave-20, partition 1,RACK_LOCAL, 2159 bytes)",E87,"Starting task <*> in stage <*> (TID <*>, <*>, partition <*>,<*>, <*> bytes)",849,"starting task <num> in stage <num> (tid <num> , <id> , partition <num> ,rack_local, <num> bytes)",802,Spark_C0000075,24032,24230,"starting task <num> in stage <num> (tid <num>, <id>, partition <num>, <*>, <num> bytes)",3,3,diverse_sample
229,Finished task 1.0 in stage 0.0 (TID 1) in 5931 ms on mesos-master-1 (1/2),E130,Finished task <*> in stage <*> (TID <*>) in <*> ms on <*> (<*>),20709,finished task <num> in stage <num> (tid <num> ) in <num> ms on <id> ( <num> / <num> ),20709,Spark_C0000076,20709,20709,finished task <num> in stage <num> (tid <num>) in <num> ms on <id> (<num>/<num>),1,1,frequency_representative
