LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
9,ARPT: 620651.048430: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],E347,ARPT: <*>: AirPort_Brcm43xx::syncPowerState: WWEN[<*>],531,arpt: <num> : <id> : wwen[enabled],531,Mac_C0000008,1595,1595,arpt: <num>: <id>: wwen [<*>],3,3,diverse_sample
10,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E149,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,1764,iothunderboltswitch< <num> >( <hex> )::listenercallback - thunderbolt hpd packet for route = <hex> port = <num> unplug = <num>,2,Mac_C0000009,2,1764,iothunderboltswitch < <num> > (<hex>):: listenercallback-thunderbolt hpd packet for route = <hex> port = <num> unplug = <num>,1,1,frequency_representative
12,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E394,AppleCamIn::systemWakeCall - messageType = <*>,2679,applecamin::systemwakecall - messagetype = <hex>,5,Mac_C0000010,5,2679,applecamin:: systemwakecall-messagetype = <hex>,1,1,frequency_representative
13,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,E180,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>,532,<id> - intel_rp = <num> dlla_reporting_supported = <num>,1,Mac_C0000011,1,532,<id>-intel_rp = <num> dlla_reporting_supported = <num>,1,1,frequency_representative
959,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,E317,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,532,<id> - retries = <num>,10,Mac_C0000012,10,532,<id>-retries = <num>,1,1,frequency_representative
15,Wake reason: ?,E614,Wake reason: <*>,198,wake reason: ?,1,Mac_C0000013,1,198,wake reason:?,1,1,frequency_representative
17,AppleCamIn::wakeEventHandlerThread,E442,AppleCamIn::wakeEventHandlerThread,1064,applecamin::wakeeventhandlerthread,1,Mac_C0000014,1,1064,applecamin:: wakeeventhandlerthread,1,1,frequency_representative
18,RTC: PowerByCalendarDate setting ignored,E410,RTC: PowerByCalendarDate setting ignored,252,rtc: powerbycalendardate setting ignored,1,Mac_C0000015,1,252,rtc: powerbycalendardate setting ignored,1,1,frequency_representative
19,Previous sleep cause: 5,E576,Previous sleep cause: <*>,532,previous sleep cause: <num>,1,Mac_C0000016,1,532,previous sleep cause: <num>,1,1,frequency_representative
24,TBT W (2): 0x0040 [x],E621,TBT W (<*>): <*> [<*>],532,tbt w ( <num> ): <hex> [x],1,Mac_C0000017,1,532,tbt w (<num>): <hex> [x],1,1,frequency_representative
25,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,E251,AirPort: Link Down on <*>. Reason <*> (Disassociated because station leaving).,216,airport: link down on en0. reason <num> (disassociated because station leaving).,1,Mac_C0000018,2,225,airport: link down on en 0. reason <num> (disassociated <*> <*> <*>).,2,1,frequency_representative
25331,AirPort: Link Down on en0. Reason 4 (Disassociated due to inactivity).,E284,AirPort: Link Down on <*>. Reason <*> (Disassociated due to inactivity).,9,airport: link down on en0. reason <num> (disassociated due to inactivity).,1,Mac_C0000018,2,225,airport: link down on en 0. reason <num> (disassociated <*> <*> <*>).,2,2,complex_sample
159,en0: BSSID changed to 5c:50:15:4c:18:13,E600,<*>: BSSID changed to <*>,1118,en0: bssid changed to <ip>,98,Mac_C0000019,101,2028,en 0: <*> changed to <num>,2,1,frequency_representative
26,en0: channel changed to 1,E590,<*>: channel changed to <*>,910,en0: channel changed to <num>,3,Mac_C0000019,101,2028,en 0: <*> changed to <num>,2,2,complex_sample
27,en0::IO80211Interface::postMessage bssid changed,E599,<*>::<*>::<*> bssid changed,600,<id> bssid changed,1,Mac_C0000020,1,600,<id> bssid changed,1,1,frequency_representative
28,en0: 802.11d country code set to 'X3'.,E591,<*>: <*> country code set to <*>,224,en0: <num> .11d country code set to 'x3'.,1,Mac_C0000021,1,224,en 0: <num>. 11 d country code set to ' x 3 '.,1,1,frequency_representative
29,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,E586,<*>: Supported channels <*>,223,en0: supported channels <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num>,1,Mac_C0000022,1,223,en 0: supported channels <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num> <num>,1,1,frequency_representative
30,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E31,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,746,-[networkanalyticsengine _writejournalrecord:fromcellfingerprint:key:atloi:ofkind:lqm:isfaulty:] hashing of the primary key failed. dropping the journal record.,1,Mac_C0000023,1,746,- [networkanalyticsengine _writejournalrecord: fromcellfingerprint: key: atloi: ofkind: lqm: isfaulty:] hashing of the primary key failed. dropping the journal record.,1,1,frequency_representative
32,ARPT: 620652.789289: ARPT: Wake Reason: Wake on Scan offload,E395,ARPT: <*>: ARPT: Wake Reason: Wake on Scan offload,262,arpt: <num> : arpt: wake reason: wake on scan offload,262,Mac_C0000024,262,262,arpt: <num>: arpt: wake reason: wake on scan offload,1,1,frequency_representative
33,AirPort: Link Up on awdl0,E596,AirPort: Link Up on <*>,532,airport: link up on awdl0,1,Mac_C0000025,2,757,airport: link up on <*> 0,2,1,frequency_representative
98,AirPort: Link Up on en0,E596,AirPort: Link Up on <*>,225,airport: link up on en0,1,Mac_C0000025,2,757,airport: link up on <*> 0,2,2,complex_sample
34,"setting hostname to ""authorMacBook-Pro.local""",E577,"setting hostname to ""<*>""",178,"setting hostname to ""authormacbook-pro.local""",1,Mac_C0000026,1,178,"setting hostname to "" authormacbook-pro. local """,1,1,frequency_representative
35,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",E476,"USBMSC Identifier (non-unique): <*> <*> <*> <*>, <*>",532,"usbmsc identifier (non-unique): <hex> <hex> <hex> <hex> , <num>",1,Mac_C0000027,1,532,"usbmsc identifier (non-unique): <hex> <hex> <hex> <hex>, <num>",1,1,frequency_representative
40,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E152,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),572,[hid] [atc] appledevicemanagementhideventservice::processwakereason wake reason: host ( <hex> ),1,Mac_C0000028,2,589,[hid] [atc] appledevicemanagementhideventservice:: processwakereason wake reason: <*> (<hex>),2,1,frequency_representative
4471,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Button (0x03),E143,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Button (<*>),17,[hid] [atc] appledevicemanagementhideventservice::processwakereason wake reason: button ( <hex> ),1,Mac_C0000028,2,589,[hid] [atc] appledevicemanagementhideventservice:: processwakereason wake reason: <*> (<hex>),2,2,complex_sample
41,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E250,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,414,<id> successfully changed nat64 ifstate from <hex> to <hex>,2,Mac_C0000029,2,414,<id> successfully changed nat 64 ifstate from <hex> to <hex>,1,1,frequency_representative
121,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 14646 seconds. Ignoring.",E113,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",1380,"com.apple.escrowsecurityalert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <num> seconds. ignoring.",778,Mac_C0000030,2643,4372,"com. apple. <*>. <*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn ' t for <num> seconds. ignoring.",3,1,frequency_representative
36678,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4055 seconds. Ignoring.",E113,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",416,"com.apple.softwareupdate.activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <num> seconds. ignoring.",264,Mac_C0000030,2643,4372,"com. apple. <*>. <*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn ' t for <num> seconds. ignoring.",3,2,complex_sample
40750,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 11836 seconds. Ignoring.",E113,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",1247,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <num> seconds. ignoring.",721,Mac_C0000030,2643,4372,"com. apple. <*>. <*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn ' t for <num> seconds. ignoring.",3,3,diverse_sample
120,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 440122 seconds. Ignoring.",E113,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",1718,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <num> seconds. ignoring.",993,Mac_C0000031,1683,3313,"com. apple. <*>. <*>. <*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn ' t for <num> seconds. ignoring.",2,1,frequency_representative
1058,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 50 seconds. Ignoring.",E113,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",1595,"com.apple.safari.safebrowsing.update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <num> seconds. ignoring.",690,Mac_C0000031,1683,3313,"com. apple. <*>. <*>. <*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn ' t for <num> seconds. ignoring.",2,2,complex_sample
46,network changed: v4(en0-:10.105.160.95) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E508,network changed: <*> DNS! Proxy SMB,156,network changed: v4(en0-: <ip> ) v6(en0: <ip> ) dns! proxy smb,54,Mac_C0000032,98,248,network changed: v 4 (en 0 <*>: <ip>) v 6 (en 0: <ip>) dns! proxy smb,2,1,frequency_representative
276,network changed: v4(en0+:10.105.160.95) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E508,network changed: <*> DNS! Proxy SMB,92,network changed: v4(en0+: <ip> ) v6(en0: <ip> ) dns! proxy smb,44,Mac_C0000032,98,248,network changed: v 4 (en 0 <*>: <ip>) v 6 (en 0: <ip>) dns! proxy smb,2,2,complex_sample
8414,in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,E415,in6_unlink_ifa: IPv6 address <*> has no prefix,715,<id> : ipv6 address <hex> has no prefix,45,Mac_C0000033,45,715,<id>: ipv 6 address <hex> has no prefix,1,1,frequency_representative
1425,43: Could not write data to client PID[53](configd) because of error - aborting connection,E229,<*>: Could not write data to client PID[<*>](<*>) because of error - aborting connection,5,<num> : could not write data to client pid[ <num> ](configd) because of error - aborting connection,5,Mac_C0000034,8,8,<num>: could not write data to client pid [<num>] (<*>) because of error-aborting connection,2,1,frequency_representative
91308,160: Could not write data to client PID[279](CalendarAgent) because of error - aborting connection,E229,<*>: Could not write data to client PID[<*>](<*>) because of error - aborting connection,1,<num> : could not write data to client pid[ <num> ](calendaragent) because of error - aborting connection,1,Mac_C0000034,8,8,<num>: could not write data to client pid [<num>] (<*>) because of error-aborting connection,2,2,complex_sample
1426,"43: DNSServiceCreateConnection: 0 registered records, 1 kDNSServiceFlagsShareConnection operation PID[53](configd)",E118,"<*>: DNSServiceCreateConnection: <*> registered records, <*> kDNSServiceFlagsShareConnection operation PID[<*>](<*>)",5,"<num> : dnsservicecreateconnection: <num> registered records, <num> kdnsserviceflagsshareconnection operation pid[ <num> ](configd)",5,Mac_C0000035,8,8,"<num>: dnsservicecreateconnection: <num> registered records, <num> kdnsserviceflagsshareconnection operation pid [<num>] (<*>)",2,1,frequency_representative
91310,"160: DNSServiceCreateConnection: 0 registered records, 1 kDNSServiceFlagsShareConnection operation PID[279](CalendarAgent)",E118,"<*>: DNSServiceCreateConnection: <*> registered records, <*> kDNSServiceFlagsShareConnection operation PID[<*>](<*>)",1,"<num> : dnsservicecreateconnection: <num> registered records, <num> kdnsserviceflagsshareconnection operation pid[ <num> ](calendaragent)",1,Mac_C0000035,8,8,"<num>: dnsservicecreateconnection: <num> registered records, <num> kdnsserviceflagsshareconnection operation pid [<num>] (<*>)",2,2,complex_sample
50,-> DNSServiceGetAddrInfo 0x4000D000 0 v4v6 gmail-imap.l.google.com. PID[11203](),E440,-> DNSServiceGetAddrInfo <*> v4v6 <*>. PID[<*>](),1,-> dnsservicegetaddrinfo <hex> <num> v4v6 gmail-imap.l.google.com. pid[ <num> ](),1,Mac_C0000036,1,1,- > dnsservicegetaddrinfo <hex> <num> v 4 v 6 gmail-imap. l. google. com. pid [<num>] (),1,1,frequency_representative
51,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc18777 119.81.102.227:80,E468,-[NETClientConnection <*>] <*> - Perform <*>! <*> <*> <*>,1,-[netclientconnection <id> ] ci46 - perform <id> ! <id> tc18777 <ip>,1,Mac_C0000037,1,1,- [netclientconnection <id>] ci 46-perform <id>! <id> tc 18777 <ip>,1,1,frequency_representative
52,Saw change in network reachability (isReachable=0),E354,Saw change in network reachability (isReachable=<*>),362,saw change in network reachability (isreachable= <num> ),2,Mac_C0000038,2,362,saw change in network reachability (isreachable = <num>),1,1,frequency_representative
53,network changed: v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-,E523,network changed: <*> DNS- Proxy-,147,network changed: v6(en0-: <ip> ) dns- proxy-,20,Mac_C0000039,27,157,network changed: v <*> (en 0 -: <ip>) dns-proxy -,2,1,frequency_representative
41057,network changed: v4(en0-:10.105.162.105) DNS- Proxy-,E523,network changed: <*> DNS- Proxy-,10,network changed: v4(en0-: <ip> ) dns- proxy-,7,Mac_C0000039,27,157,network changed: v <*> (en 0 -: <ip>) dns-proxy -,2,2,complex_sample
54,Captive: CNPluginHandler en0: Inactive,E457,Captive: CNPluginHandler <*>: Inactive,181,captive: cnpluginhandler en0: inactive,1,Mac_C0000040,1,181,captive: cnpluginhandler en 0: inactive,1,1,frequency_representative
55,[09:00:56.119] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,E184,[<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.,222,[ <ip> . <num> ] <<<< crabs >>>> crabsflumehostunavailable: [ <hex> ] byte flume reports host unavailable.,222,Mac_C0000041,222,222,[<ip>. <num>] < < < <crabs> > > > crabsflumehostunavailable: [<hex>] byte flume reports host unavailable.,1,1,frequency_representative
56,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc18777 119.81.102.227:80,E224,<*>[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! <*> <*> <*>,1,__42-[netclientconnection <id> ]_block_invoke ci46 - hit by torpedo! <id> tc18777 <ip>,1,Mac_C0000042,1,1,__ 42-[netclientconnection <id>] _block_invoke ci 46-hit by torpedo! <id> tc 18777 <ip>,1,1,frequency_representative
57,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E91,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,516,-[netclientconnection effectivebundleid] using process name apsd as bundle id (this is expected for daemons without bundle id,1,Mac_C0000043,11,769,- [netclientconnection effectivebundleid] using process name <*> as bundle id (this is expected for daemons without bundle id,3,1,frequency_representative
3742,-[NETClientConnection effectiveBundleID] using process name AddressBookSour as bundle ID (this is expected for daemons without bundle ID,E91,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,80,-[netclientconnection effectivebundleid] using process name addressbooksour as bundle id (this is expected for daemons without bundle id,1,Mac_C0000043,11,769,- [netclientconnection effectivebundleid] using process name <*> as bundle id (this is expected for daemons without bundle id,3,2,complex_sample
417,-[NETClientConnection effectiveBundleID] using process name locationd as bundle ID (this is expected for daemons without bundle ID,E91,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,33,-[netclientconnection effectivebundleid] using process name locationd as bundle id (this is expected for daemons without bundle id,1,Mac_C0000043,11,769,- [netclientconnection effectivebundleid] using process name <*> as bundle id (this is expected for daemons without bundle id,3,3,diverse_sample
58,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E92,<*>[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,503,__73-[networkanalyticsengine observevalueforkeypath:ofobject:change:context:]_block_invoke unexpected switch value <num>,1,Mac_C0000044,1,503,__ 73-[networkanalyticsengine observevalueforkeypath: ofobject: change: context:] _block_invoke unexpected switch value <num>,1,1,frequency_representative
59,[0701/090056:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,E493,[<*>(<*>)] Failed to read DnsConfig.,185,[ <num> / <id> ( <num> )] failed to read dnsconfig.,175,Mac_C0000045,175,185,[<num>/<id> (<num>)] failed to read dnsconfig.,1,1,frequency_representative
8074,"PM response took 28003 ms (54, powerd)",E581,"PM response took <*> ms (<*>, <*>)",629,"pm response took <num> ms ( <num> , powerd)",299,Mac_C0000046,330,661,"pm response took <num> ms (<num>, <*>)",3,1,frequency_representative
52203,"PM response took 106 ms (30167, LookupViewServic)",E581,"PM response took <*> ms (<*>, <*>)",4,"pm response took <num> ms ( <num> , lookupviewservic)",4,Mac_C0000046,330,661,"pm response took <num> ms (<num>, <*>)",3,2,complex_sample
52217,"PM response took 110 ms (32807, Dictionary)",E581,"PM response took <*> ms (<*>, <*>)",2,"pm response took <num> ms ( <num> , dictionary)",1,Mac_C0000046,330,661,"pm response took <num> ms (<num>, <*>)",3,3,diverse_sample
61,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E241,"Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>",388,"setting btcoex config: <id> , <id> , <id> , <id>",1,Mac_C0000047,1,388,"setting btcoex config: <id>, <id>, <id>, <id>",1,1,frequency_representative
1367,09:23:26.531 : BTLE scanner Powered On,E580,<*> : BTLE scanner Powered <*>,323,<ip> . <num> : btle scanner powered on,321,Mac_C0000048,321,323,<ip>. <num>: btle scanner powered on,1,1,frequency_representative
64,"network_reachability_changed : network is not reachable, netbiosd is shutting down",E193,"network_reachability_changed : network is not reachable, netbiosd is shutting down",179,"network_reachability_changed : network is not reachable, netbiosd is shutting down",1,Mac_C0000049,1,179,"network_reachability_changed: network is not reachable, netbiosd is shutting down",1,1,frequency_representative
66,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-01 16:00:56 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E11,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*> confidence=<*> from=(<*>)/(<*>) (<*> #<*>),533,-[uabestappsuggestionmanager notifybestappchanged:type:options:bundleidentifier:activitytype:dynamicidentifier:when:confidence:devicename:deviceidentifier:devicetype:] (null) uasuggestedactiontype= <num> (null)/(null) opts=(null) when= <date> <ip> <num> confidence= <num> from=(null)/(null) (uabestappsuggestionmanager.m # <num> ),533,Mac_C0000050,533,533,- [uabestappsuggestionmanager notifybestappchanged: type: options: bundleidentifier: activitytype: dynamicidentifier: when: confidence: devicename: deviceidentifier: devicetype:] (null) uasuggestedactiontype = <num> (null)/(null) opts = (null) when = <date> <ip> <num> confidence = <num> from = (null)/(null) (uabestappsuggestionmanager. m # <num>),1,1,frequency_representative
68,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E175,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,535,<id> setting the awdl operation mode from auto to suspended,1,Mac_C0000051,1,535,<id> setting the awdl operation mode from auto to suspended,1,1,frequency_representative
69,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E174,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)",535,"<id> () suspending awdl, enterquietmode(true)",1,Mac_C0000052,1,535,"<id> () suspending awdl, enterquietmode (true)",1,1,frequency_representative
71,ARPT: 620653.785355: wlc_dump_aggfifo:,E542,ARPT: <*>: wlc_dump_aggfifo:,418,arpt: <num> : wlc_dump_aggfifo:,418,Mac_C0000053,418,418,arpt: <num>: wlc_dump_aggfifo:,1,1,frequency_representative
72,ARPT: 620653.785414: framerdy 0x0 bmccmd 3 framecnt 1024,E504,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>,418,arpt: <num> : framerdy <hex> bmccmd <num> framecnt <num>,418,Mac_C0000054,418,418,arpt: <num>: framerdy <hex> bmccmd <num> framecnt <num>,1,1,frequency_representative
73,ARPT: 620653.785517: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E379,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> minlen <*> adjlen <*>,418,arpt: <num> : aqm agg params <hex> maxlen hi/lo <hex> <hex> minlen <hex> adjlen <hex>,418,Mac_C0000055,418,418,arpt: <num>: aqm agg params <hex> maxlen hi/lo <hex> <hex> minlen <hex> adjlen <hex>,1,1,frequency_representative
74,ARPT: 620653.785561: AQM agg results 0x8001 len hi/lo: 0x0 0x67 BAbitmap(0-3) 0 0 0 0,E398,ARPT: <*>: AQM agg results <*> len hi/lo: <*> BAbitmap(<*>-<*>) <*>,418,arpt: <num> : aqm agg results <hex> len hi/lo: <hex> <hex> babitmap( <num> - <num> ) <num> <num> <num> <num>,418,Mac_C0000056,418,418,arpt: <num>: aqm agg results <hex> len hi/lo: <hex> <hex> babitmap (<num>-<num>) <num> <num> <num> <num>,1,1,frequency_representative
75,Received Capture Event,E566,Received Capture Event,959,received capture event,1,Mac_C0000057,1,959,received capture event,1,1,frequency_representative
76,CCFile::captureLog,E584,CCFile::captureLog,968,ccfile::capturelog,1,Mac_C0000058,1,968,ccfile:: capturelog,1,1,frequency_representative
77,"CCFile::captureLog Received Capture notice id: 1498924856.421273, reason = AssocFail:sts:5_rsn:0",E318,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>",967,"ccfile::capturelog received capture notice id: <num> , reason = <id>",417,Mac_C0000059,417,967,"ccfile:: capturelog received capture notice id: <num>, reason = <id>",1,1,frequency_representative
