LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
29622,Targeting domains:node-D7 and nodes:node-[232-233\ 244-245] child of command 1885,E37,Targeting domains:<*> and nodes:<*>,4,targeting domains: <id> and nodes:node-[ <num> - <num> \ <num> - <num> ] child of command <num>,4,HPC_C0000013,4,4,targeting domains: <id> and nodes: node-[<num>-<num> \ <num>-<num>] child of command <num>,1,1,frequency_representative
29623,Targeting domains:node-D7 and nodes:node-[232-233\ 244-245],E37,Targeting domains:<*> and nodes:<*>,4,targeting domains: <id> and nodes:node-[ <num> - <num> \ <num> - <num> ],4,HPC_C0000014,7,7,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num> <*> <num>],2,1,frequency_representative
30634,Targeting domains:node-D1 and nodes:node-[52-53\ 55\ 58],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> - <num> \ <num> \ <num> ],1,HPC_C0000014,7,7,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num> <*> <num>],2,2,complex_sample
29687,Targeting domains:node-D0 and nodes:node-[8-31] child of command 1948,E37,Targeting domains:<*> and nodes:<*>,1187,targeting domains: <id> and nodes:node-[ <num> - <num> ] child of command <num>,1161,HPC_C0000015,1168,1194,targeting domains: <id> and nodes: node-[<num> <*> <num>] child of command <num>,2,1,frequency_representative
30368,Targeting domains:node-D2 and nodes:node-[75\ 79] child of command 2693,E37,Targeting domains:<*> and nodes:<*>,7,targeting domains: <id> and nodes:node-[ <num> \ <num> ] child of command <num>,7,HPC_C0000015,1168,1194,targeting domains: <id> and nodes: node-[<num> <*> <num>] child of command <num>,2,2,complex_sample
29832,Targeting domains:node-D[0-7] and nodes:node-[0-255],E37,Targeting domains:<*> and nodes:<*>,47,targeting domains:node-d[ <num> - <num> ] and nodes:node-[ <num> - <num> ],5,HPC_C0000016,11,53,targeting domains: node-d [<num> <*> <num>] and nodes: node-[<num> <*> <num>],2,1,frequency_representative
29817,Targeting domains:node-D[3\ 7] and nodes:node-[96\ 224],E37,Targeting domains:<*> and nodes:<*>,6,targeting domains:node-d[ <num> \ <num> ] and nodes:node-[ <num> \ <num> ],6,HPC_C0000016,11,53,targeting domains: node-d [<num> <*> <num>] and nodes: node-[<num> <*> <num>],2,2,complex_sample
29691,Targeting domains:node-D[0\ 7] and nodes:node-[0-31\ 224-255],E37,Targeting domains:<*> and nodes:<*>,10,targeting domains:node-d[ <num> \ <num> ] and nodes:node-[ <num> - <num> \ <num> - <num> ],3,HPC_C0000017,3,10,targeting domains: node-d [<num> \ <num>] and nodes: node-[<num>-<num> \ <num>-<num>],1,1,frequency_representative
29719,Targeting domains:node-D5 and nodes:node-185 child of command 2006,E37,Targeting domains:<*> and nodes:<*>,80,targeting domains: <id> and <id> child of command <num>,80,HPC_C0000018,80,80,targeting domains: <id> and <id> child of command <num>,1,1,frequency_representative
29723,Targeting domains:node-D5 and nodes:node-[162-168\ 173] child of command 2002,E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> - <num> \ <num> ] child of command <num>,2,HPC_C0000019,4,4,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num>] child of command <num>,2,1,frequency_representative
31421,Targeting domains:node-D7 and nodes:node-[238\ 253\ 255] child of command 3944,E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> ] child of command <num>,2,HPC_C0000019,4,4,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num>] child of command <num>,2,2,complex_sample
29898,Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],E37,Targeting domains:<*> and nodes:<*>,6,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> ],3,HPC_C0000020,6,9,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num>],2,1,frequency_representative
29724,Targeting domains:node-D5 and nodes:node-[162-168\ 173],E37,Targeting domains:<*> and nodes:<*>,3,targeting domains: <id> and nodes:node-[ <num> - <num> \ <num> ],3,HPC_C0000020,6,9,targeting domains: <id> and nodes: node-[<num> <*> <num> \ <num>],2,2,complex_sample
29739,Targeting domains:node-D7 and nodes:node-[228\ 232\ 236\ 240\ 244\ 248\ 252] child of command 1986,E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> ] child of command <num>,2,HPC_C0000021,3,3,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num> <*> <num> \ <num> <*> <num>] child of command <num>,2,1,frequency_representative
29820,Targeting domains:node-D7 and nodes:node-[224\ 226-234\ 236-239\ 242-244] child of command 2128,E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> ] child of command <num>,1,HPC_C0000021,3,3,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num> <*> <num> \ <num> <*> <num>] child of command <num>,2,2,complex_sample
29740,Targeting domains:node-D7 and nodes:node-[228\ 232\ 236\ 240\ 244\ 248\ 252],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> ],2,HPC_C0000022,3,4,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num> <*> <num> \ <num> <*> <num>],2,1,frequency_representative
30658,Targeting domains:node-D7 and nodes:node-[224\ 226-229\ 231-238\ 240-255],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> ],1,HPC_C0000022,3,4,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num> <*> <num> \ <num> <*> <num>],2,2,complex_sample
29741,Targeting domains:node-D7 and nodes:node-[225\ 229\ 233\ 237\ 241\ 245\ 249\ 253] child of command 1984,E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> ] child of command <num>,2,HPC_C0000023,2,2,targeting domains: <id> and nodes: node-[<num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num>] child of command <num>,1,1,frequency_representative
29742,Targeting domains:node-D7 and nodes:node-[225\ 229\ 233\ 237\ 241\ 245\ 249\ 253],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> ],2,HPC_C0000024,2,2,targeting domains: <id> and nodes: node-[<num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num>],1,1,frequency_representative
29801,Targeting domains:node-D[1-6] and nodes:node-[35-63\ 67-95\ 99-127\ 131-159\ 163-191\ 194-223],E37,Targeting domains:<*> and nodes:<*>,3,targeting domains:node-d[ <num> - <num> ] and nodes:node-[ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> ],3,HPC_C0000025,3,3,targeting domains: node-d [<num>-<num>] and nodes: node-[<num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num>],1,1,frequency_representative
30656,Targeting domains:node-D7 and nodes:node-[224\ 226-229\ 231-233] child of command 3007,E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> ] child of command <num>,2,HPC_C0000026,4,4,targeting domains: <id> and nodes: node-[<num> <*> <num> <*> <num> \ <num>-<num>] child of command <num>,2,1,frequency_representative
29941,Targeting domains:node-D4 and nodes:node-[133\ 135\ 140\ 142-143] child of command 2243,E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> - <num> ] child of command <num>,1,HPC_C0000026,4,4,targeting domains: <id> and nodes: node-[<num> <*> <num> <*> <num> \ <num>-<num>] child of command <num>,2,2,complex_sample
29823,Targeting domains:node-D[0\ 3\ 7] and nodes:node-[0-10\ 12\ 14-15\ 96\ 224\ 226-234\ 236-239\ 242-244],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> \ <num> \ <num> ] and nodes:node-[ <num> - <num> \ <num> \ <num> - <num> \ <num> \ <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> ],1,HPC_C0000027,1,1,targeting domains: node-d [<num> \ <num> \ <num>] and nodes: node-[<num>-<num> \ <num> \ <num>-<num> \ <num> \ <num> \ <num>-<num> \ <num>-<num> \ <num>-<num>],1,1,frequency_representative
29940,Targeting domains:node-D4 and nodes:node-[133\ 135\ 140\ 142-143],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> \ <num> \ <num> - <num> ],1,HPC_C0000028,2,2,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num>-<num>],2,1,frequency_representative
30223,Targeting domains:node-D5 and nodes:node-[164\ 171-174\ 176-179],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> ],1,HPC_C0000028,2,2,targeting domains: <id> and nodes: node-[<num> \ <num> <*> <num> \ <num>-<num>],2,2,complex_sample
30209,Targeting domains:node-D0 and nodes:node-[2\ 4-6\ 22-23\ 26],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> \ <num> ],2,HPC_C0000029,3,3,targeting domains: <id> and nodes: node-[<num> \ <num>-<num> \ <num> <*> <num> <*> <num>],2,1,frequency_representative
31320,Targeting domains:node-D0 and nodes:node-[8\ 12-13\ 15\ 18-19],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> \ <num> - <num> ],1,HPC_C0000029,3,3,targeting domains: <id> and nodes: node-[<num> \ <num>-<num> \ <num> <*> <num> <*> <num>],2,2,complex_sample
30399,Targeting domains:node-D[1\ 3] and nodes:node-[53\ 61\ 110],E37,Targeting domains:<*> and nodes:<*>,3,targeting domains:node-d[ <num> \ <num> ] and nodes:node-[ <num> \ <num> \ <num> ],3,HPC_C0000030,4,4,targeting domains: node-d [<num> \ <num>] and nodes: node-[<num> \ <num> <*> <num>],2,1,frequency_representative
30385,Targeting domains:node-D[4\ 6] and nodes:node-[137\ 202-203],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> \ <num> ] and nodes:node-[ <num> \ <num> - <num> ],1,HPC_C0000030,4,4,targeting domains: node-d [<num> \ <num>] and nodes: node-[<num> \ <num> <*> <num>],2,2,complex_sample
30464,Targeting domains:node-D2 and nodes:node-[82\ 85-88\ 90-91\ 94] child of command 2768,E37,Targeting domains:<*> and nodes:<*>,1,targeting domains: <id> and nodes:node-[ <num> \ <num> - <num> \ <num> - <num> \ <num> ] child of command <num>,1,HPC_C0000031,1,1,targeting domains: <id> and nodes: node-[<num> \ <num>-<num> \ <num>-<num> \ <num>] child of command <num>,1,1,frequency_representative
30894,Targeting domains:node-D[0\ 6-7] and nodes:node-[5\ 8\ 206\ 243],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains:node-d[ <num> \ <num> - <num> ] and nodes:node-[ <num> \ <num> \ <num> \ <num> ],2,HPC_C0000032,2,2,targeting domains: node-d [<num> \ <num>-<num>] and nodes: node-[<num> \ <num> \ <num> \ <num>],1,1,frequency_representative
31036,Targeting domains:node-D[1\ 3\ 5] and nodes:node-[34\ 97\ 166],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> \ <num> \ <num> ] and nodes:node-[ <num> \ <num> \ <num> ],1,HPC_C0000033,1,1,targeting domains: node-d [<num> \ <num> \ <num>] and nodes: node-[<num> \ <num> \ <num>],1,1,frequency_representative
31079,Targeting domains:node-D[4-7] and nodes:node-[136-159\ 168-191\ 200-224],E37,Targeting domains:<*> and nodes:<*>,2,targeting domains:node-d[ <num> - <num> ] and nodes:node-[ <num> - <num> \ <num> - <num> \ <num> - <num> ],2,HPC_C0000034,2,2,targeting domains: node-d [<num>-<num>] and nodes: node-[<num>-<num> \ <num>-<num> \ <num>-<num>],1,1,frequency_representative
31134,Targeting domains:node-D[0-7] and nodes:node-[0-2\ 32-34\ 64-66\ 96-98\ 128-130\ 160-162\ 192-194\ 224-226],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> - <num> ] and nodes:node-[ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> \ <num> - <num> ],1,HPC_C0000035,1,1,targeting domains: node-d [<num>-<num>] and nodes: node-[<num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num> \ <num>-<num>],1,1,frequency_representative
31397,Targeting domains:node-D[0-1\ 3\ 7] and nodes:node-[31\ 38\ 116\ 235],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> - <num> \ <num> \ <num> ] and nodes:node-[ <num> \ <num> \ <num> \ <num> ],1,HPC_C0000036,1,1,targeting domains: node-d [<num>-<num> \ <num> \ <num>] and nodes: node-[<num> \ <num> \ <num> \ <num>],1,1,frequency_representative
31427,Targeting domains:node-D[1\ 3-7] and nodes:node-[32-63\ 127-159\ 161\ 163\ 165\ 194\ 238\ 253\ 255],E37,Targeting domains:<*> and nodes:<*>,1,targeting domains:node-d[ <num> \ <num> - <num> ] and nodes:node-[ <num> - <num> \ <num> - <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> ],1,HPC_C0000037,1,1,targeting domains: node-d [<num> \ <num>-<num>] and nodes: node-[<num>-<num> \ <num>-<num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num> \ <num>],1,1,frequency_representative
31737,psu failure\ ambient=31,E46,psu failure\ ambient=<*>,517,psu failure\ ambient= <num>,16,HPC_C0000038,16,517,psu failure \ ambient = <num>,1,1,frequency_representative
31769,PSU status ( on off ),E61,PSU status (<*> <*>),26,psu status ( on off ),1,HPC_C0000039,1,26,psu status (on off),1,1,frequency_representative
31869,PSU status ( off on ),E61,PSU status (<*> <*>),21,psu status ( off on ),1,HPC_C0000040,1,21,psu status (off on),1,1,frequency_representative
32283,ambient=41 threshold exceeded,E66,ambient=<*>,28,ambient= <num> threshold exceeded,5,HPC_C0000041,5,28,ambient = <num> threshold exceeded,1,1,frequency_representative
32284,Temperature (41C) exceeds warning threshold,E32,Temperature <*> exceeds warning threshold,420,temperature (41c) exceeds warning threshold,1,HPC_C0000042,3,941,temperature (<*> c) exceeds warning threshold,2,1,frequency_representative
32361,Temperature (42C) exceeds warning threshold,E32,Temperature <*> exceeds warning threshold,350,temperature (42c) exceeds warning threshold,1,HPC_C0000042,3,941,temperature (<*> c) exceeds warning threshold,2,2,complex_sample
33404,ClusterFileSystem: There is no server for ServerFileSystem domain storage212,E14,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,5025,clusterfilesystem: there is no server for serverfilesystem domain <id>,257,HPC_C0000043,257,5025,clusterfilesystem: there is no server for serverfilesystem domain <id>,1,1,frequency_representative
33388,ClusterFileSystem: There is no server for ServerFileSystem domain cluster_root,E14,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,99,clusterfilesystem: there is no server for serverfilesystem domain cluster_root,1,HPC_C0000044,1,99,clusterfilesystem: there is no server for serverfilesystem domain cluster_root,1,1,frequency_representative
35958,ClusterFileSystem: There is no server for ServerFileSystem domain cluster_var,E14,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,2,clusterfilesystem: there is no server for serverfilesystem domain cluster_var,1,HPC_C0000045,1,2,clusterfilesystem: there is no server for serverfilesystem domain cluster_var,1,1,frequency_representative
38643,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,E11,NIFF: node <*> detected a failed network connection on network <*> via interface <*>,1089,niff: node <id> detected a failed network connection on network <ip> via interface alt0,355,HPC_C0000046,372,1127,niff: node <id> detected a failed network connection on network <ip> via interface <*> 0,3,1,frequency_representative
38535,NIFF: node node-240 detected a failed network connection on network 10.96.0.0 via interface scip0,E11,NIFF: node <*> detected a failed network connection on network <*> via interface <*>,20,niff: node <id> detected a failed network connection on network <ip> via interface scip0,8,HPC_C0000046,372,1127,niff: node <id> detected a failed network connection on network <ip> via interface <*> 0,3,2,complex_sample
39100,NIFF: node node-69 detected a failed network connection on network 10.128.0.0 via interface ee0,E11,NIFF: node <*> detected a failed network connection on network <*> via interface <*>,18,niff: node <id> detected a failed network connection on network <ip> via interface ee0,9,HPC_C0000046,372,1127,niff: node <id> detected a failed network connection on network <ip> via interface <*> 0,3,3,diverse_sample
39565,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage911,E12,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,70,serverfilesystem: an serverfilesystem domain panic has occurred on <id>,56,HPC_C0000047,56,70,serverfilesystem: an serverfilesystem domain panic has occurred on <id>,1,1,frequency_representative
39848,Fan speeds ( 3552 3534 3375 4041 3515 3479 ),E60,Fan speeds ( <*> ),2428,fan speeds ( <num> <num> <num> <num> <num> <num> ),163,HPC_C0000048,163,2428,fan speeds (<num> <num> <num> <num> <num> <num>),1,1,frequency_representative
39575,fan failure\ ambient=26,E47,fan failure\ ambient=<*>,2,fan failure\ ambient= <num>,2,HPC_C0000049,2,2,fan failure \ ambient = <num>,1,1,frequency_representative
39581,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),E60,Fan speeds ( <*> ),19344,fan speeds ( <num> <num> <num> **** <num> <num> ),4,HPC_C0000050,4,19344,fan speeds (<num> <num> <num> * * * * <num> <num>),1,1,frequency_representative
61348,Command has been aborted,E43,Command has been aborted,257,command has been aborted,1,HPC_C0000051,1,257,command has been aborted,1,1,frequency_representative
341277,Command Failed on: node-0,E50,Command Failed on: <*>,125,command failed on: <id>,63,HPC_C0000052,63,125,command failed on: <id>,1,1,frequency_representative
61500,Command Failed on: node-160\ node-161\ node-166\ node-164\ node-167\ node-165\ node-162\ node-163,E50,Command Failed on: <*>,22,command failed on: <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id>,13,HPC_C0000053,13,22,command failed on: <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id>,1,1,frequency_representative
61580,Command Failed on: node-109\ node-124\ node-110\ node-111\ node-108\ node-113\ node-114\ node-112\ node-115\ node-116\ node-118\ node-120\ node-119\ node-117\ node-121\ node-123\ node-126\ node-125\ node-122\ node-127,E50,Command Failed on: <*>,2,command failed on: <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id>,1,HPC_C0000054,1,2,command failed on: <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id> \ <id>,1,1,frequency_representative
61581,Failed subcommands 3503,E48,Failed subcommands <*>,51,failed subcommands <num>,47,HPC_C0000055,47,51,failed subcommands <num>,1,1,frequency_representative
61616,Failed subcommands 3825\ 3845\ 3846,E48,Failed subcommands <*>,11,failed subcommands <num> \ <num> \ <num>,8,HPC_C0000056,8,11,failed subcommands <num> \ <num> \ <num>,1,1,frequency_representative
61626,Command Failed on: node-238\ node-253\ node-255,E50,Command Failed on: <*>,17,command failed on: <id> \ <id> \ <id>,14,HPC_C0000057,14,17,command failed on: <id> \ <id> \ <id>,1,1,frequency_representative
61630,Failed subcommands 3923\ 3925\ 3927\ 3931\ 3937\ 3941,E48,Failed subcommands <*>,2,failed subcommands <num> \ <num> \ <num> \ <num> \ <num> \ <num>,1,HPC_C0000058,1,2,failed subcommands <num> \ <num> \ <num> \ <num> \ <num> \ <num>,1,1,frequency_representative
61680,power/control ok,E51,power/control ok,81,power/control ok,1,HPC_C0000059,1,81,power/control ok,1,1,frequency_representative
61681,power/control problem,E44,power/control problem,355,power/control problem,1,HPC_C0000060,1,355,power/control problem,1,1,frequency_representative
62116,no recent update,E52,no recent update,61,no recent update,1,HPC_C0000061,1,61,no recent update,1,1,frequency_representative
62118,update received,E53,update received,34,update received,1,HPC_C0000062,1,34,update received,1,1,frequency_representative
62211,Link error,E63,Link error,4002,link error,1,HPC_C0000063,1,4002,link error,1,1,frequency_representative
62225,Link in reset,E59,Link in reset,2344,link in reset,1,HPC_C0000064,1,2344,link in reset,1,1,frequency_representative
62226,Link ok,E72,Link ok,2257,link ok,1,HPC_C0000065,1,2257,link ok,1,1,frequency_representative
64974,Link error on broadcast tree Interconnect-1T00:00:2:0,E39,Link error on broadcast tree <*>,1167,link error on broadcast tree <id> : <ip>,73,HPC_C0000066,73,1167,link error on broadcast tree <id>: <ip>,1,1,frequency_representative
65944,ServerFileSystem: ServerFileSystem domain root1_local is full,E26,ServerFileSystem: ServerFileSystem domain <*> is full,2487,serverfilesystem: serverfilesystem domain <id> is full,76,HPC_C0000067,78,2561,serverfilesystem: serverfilesystem domain <*> is full,2,1,frequency_representative
66011,ServerFileSystem: ServerFileSystem domain cluster_root is full,E26,ServerFileSystem: ServerFileSystem domain <*> is full,69,serverfilesystem: serverfilesystem domain cluster_root is full,1,HPC_C0000067,78,2561,serverfilesystem: serverfilesystem domain <*> is full,2,2,complex_sample
65943,ServerFileSystem domain root_domain is full,E35,ServerFileSystem domain <*> is full,12,serverfilesystem domain root_domain is full,1,HPC_C0000068,1,12,serverfilesystem domain root_domain is full,1,1,frequency_representative
66437,ServerFileSystem domain give_domain is full,E35,ServerFileSystem domain <*> is full,19,serverfilesystem domain give_domain is full,1,HPC_C0000069,1,19,serverfilesystem domain give_domain is full,1,1,frequency_representative
67105,ServerFileSystem domain lsf_domain is full,E35,ServerFileSystem domain <*> is full,7,serverfilesystem domain lsf_domain is full,1,HPC_C0000070,1,7,serverfilesystem domain lsf_domain is full,1,1,frequency_representative
68802,ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-2,E10,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,6985,clusterfilesystem: serverfilesystem domain <id> is no longer served by node <id>,1293,HPC_C0000071,1343,8152,clusterfilesystem: serverfilesystem domain <*> is no longer served by node <id>,3,1,frequency_representative
68538,ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-160,E10,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,339,clusterfilesystem: serverfilesystem domain cluster_root_backup is no longer served by node <id>,8,HPC_C0000071,1343,8152,clusterfilesystem: serverfilesystem domain <*> is no longer served by node <id>,3,2,complex_sample
74384,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,E10,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,62,clusterfilesystem: serverfilesystem domain sc_cluster_backup is no longer served by node <id>,9,HPC_C0000071,1343,8152,clusterfilesystem: serverfilesystem domain <*> is no longer served by node <id>,3,3,diverse_sample
76680,running,E70,running,30064,running,1,HPC_C0000072,1,30064,running,1,1,frequency_representative
77090,configured out,E55,configured out,19839,configured out,1,HPC_C0000073,1,19839,configured out,1,1,frequency_representative
77164,blocked,E71,blocked,2286,blocked,1,HPC_C0000074,1,2286,blocked,1,1,frequency_representative
77193,not responding,E54,not responding,12367,not responding,1,HPC_C0000075,1,12367,not responding,1,1,frequency_representative
78189,starting,E64,starting,148,starting,1,HPC_C0000076,1,148,starting,1,1,frequency_representative
78330,closing,E68,closing,70,closing,1,HPC_C0000077,1,70,closing,1,1,frequency_representative
82236,inconsistent nodesets node-255 0x1fffffffe <ok> node-224 0xfffffffe <ok> node-225 0xfffffffe <ok> node-226 0xfffffffe <ok> node-254 0xfffffffe <ok>,E36,inconsistent nodesets <*> <*> <ok> <*> <*> <ok>,73,inconsistent nodesets <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok>,65,HPC_C0000078,65,73,inconsistent nodesets <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok>,1,1,frequency_representative
81094,inconsistent nodesets node-224 0x000001fe <ok> node-226 0x0001f9fe <ok> node-225 0x4001fdfe <ok>,E36,inconsistent nodesets <*> <*> <ok> <*> <*> <ok>,64,inconsistent nodesets <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok>,62,HPC_C0000079,62,64,inconsistent nodesets <id> <hex> <ok> <id> <hex> <ok> <id> <hex> <ok>,1,1,frequency_representative
