LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
2535,"proxy.cse.cuhk.edu.hk:5070 close, 388 bytes sent, 2501 bytes (2.44 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",467,"<id> close, <num> bytes sent, <num> bytes ( <num> kb) received, lifetime < <num> sec",405,Proxifier_C0000006,427,489,"<id> close, <num> bytes sent, <num> bytes (<num> kb) received, lifetime < <num> sec",2,1,frequency_representative
10513,"203.205.129.102:80 close, 357 bytes sent, 1048 bytes (1.02 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",22,"<ip> close, <num> bytes sent, <num> bytes ( <num> kb) received, lifetime < <num> sec",22,Proxifier_C0000006,427,489,"<id> close, <num> bytes sent, <num> bytes (<num> kb) received, lifetime < <num> sec",2,2,complex_sample
13470,"api.github.com:443 close, 797 bytes sent, 4814 bytes (4.70 KB) received, lifetime 00:11",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",1387,"<id> close, <num> bytes sent, <num> bytes ( <num> kb) received, lifetime <num> : <num>",1094,Proxifier_C0000007,1104,1397,"<id> close, <num> bytes sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,1,frequency_representative
3583,"proxy.cse.cuhk.edu.hk:5070 close, 529 bytes sent, 43281385 bytes (41.2 MB) received, lifetime 00:42",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",7,"<id> close, <num> bytes sent, <num> bytes ( <num> mb) received, lifetime <num> : <num>",7,Proxifier_C0000007,1104,1397,"<id> close, <num> bytes sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,2,complex_sample
2682,"183.60.62.144:443 close, 1007 bytes sent, 1362 bytes (1.33 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",3,"<ip> close, <num> bytes sent, <num> bytes ( <num> kb) received, lifetime <num> : <num>",3,Proxifier_C0000007,1104,1397,"<id> close, <num> bytes sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,3,diverse_sample
12456,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17056 bytes (16.6 KB) received, lifetime 01:01",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",2820,"<id> close, <num> bytes ( <num> kb) sent, <num> bytes ( <num> kb) received, lifetime <num> : <num>",2735,Proxifier_C0000008,2840,2925,"<id> close, <num> bytes (<num> <*>) sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,1,frequency_representative
2379,"proxy.cse.cuhk.edu.hk:5070 close, 1331 bytes (1.29 KB) sent, 6315121 bytes (6.02 MB) received, lifetime 00:01",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",95,"<id> close, <num> bytes ( <num> kb) sent, <num> bytes ( <num> mb) received, lifetime <num> : <num>",95,Proxifier_C0000008,2840,2925,"<id> close, <num> bytes (<num> <*>) sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,2,complex_sample
3945,"183.62.156.108:22 close, 89652 bytes (87.5 KB) sent, 599249 bytes (585 KB) received, lifetime 37:51",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",6,"<ip> close, <num> bytes ( <num> kb) sent, <num> bytes ( <num> kb) received, lifetime <num> : <num>",6,Proxifier_C0000008,2840,2925,"<id> close, <num> bytes (<num> <*>) sent, <num> bytes (<num> <*>) received, lifetime <num>: <num>",3,3,diverse_sample
12246,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:28",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>",809,"<id> close, <num> bytes ( <num> kb) sent, <num> bytes received, lifetime <num> : <num>",684,Proxifier_C0000009,685,810,"<id> close, <num> bytes (<num> kb) sent, <num> bytes received, lifetime <num>: <num>",2,1,frequency_representative
11208,"203.205.150.89:443 close, 17664 bytes (17.2 KB) sent, 614 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>",1,"<ip> close, <num> bytes ( <num> kb) sent, <num> bytes received, lifetime <num> : <num>",1,Proxifier_C0000009,685,810,"<id> close, <num> bytes (<num> kb) sent, <num> bytes received, lifetime <num>: <num>",2,2,complex_sample
2297,183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:1080 SOCKS5,E10,<*> open through proxy <*> SOCKS5,7,<ip> open through proxy <id> socks5,2,Proxifier_C0000010,3,8,<ip> open through proxy <id> socks 5,2,1,frequency_representative
15779,linux13.cse.cuhk.edu.hk:22 open through proxy socks.cse.cuhk.edu.hk:1080 SOCKS5,E10,<*> open through proxy <*> SOCKS5,1,<id> open through proxy <id> socks5,1,Proxifier_C0000010,3,8,<ip> open through proxy <id> socks 5,2,2,complex_sample
5870,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.,304,<id> error : a connection request was canceled before the completion.,41,Proxifier_C0000011,42,305,<id> error: a connection request was canceled before the completion.,2,1,frequency_representative
15975,120.204.0.149:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.,1,<ip> error : a connection request was canceled before the completion.,1,Proxifier_C0000011,42,305,<id> error: a connection request was canceled before the completion.,2,2,complex_sample
2587,tcpconn4.tencent.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E2,<*> error : Could not connect through proxy <*> - Proxy closed the connection unexpectedly.,13,<id> error : could not connect through proxy <id> - proxy closed the connection unexpectedly.,4,Proxifier_C0000012,5,14,<id> error: could not connect through proxy <id>-proxy closed the connection unexpectedly.,2,1,frequency_representative
5077,86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E2,<*> error : Could not connect through proxy <*> - Proxy closed the connection unexpectedly.,1,<ip> error : could not connect through proxy <id> - proxy closed the connection unexpectedly.,1,Proxifier_C0000012,5,14,<id> error: could not connect through proxy <id>-proxy closed the connection unexpectedly.,2,2,complex_sample
2589,"proxy.cse.cuhk.edu.hk:5070 close, 28144 bytes (27.4 KB) sent, 203559 bytes (198 KB) received, lifetime 01:01:08",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",34,"<id> close, <num> bytes ( <num> kb) sent, <num> bytes ( <num> kb) received, lifetime <ip>",34,Proxifier_C0000013,35,35,"<id> close, <num> bytes (<num> kb) sent, <num> bytes (<num> kb) received, lifetime <ip>",2,1,frequency_representative
17160,"183.62.156.108:22 close, 26634 bytes (26.0 KB) sent, 77545 bytes (75.7 KB) received, lifetime 01:12:31",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>",1,"<ip> close, <num> bytes ( <num> kb) sent, <num> bytes ( <num> kb) received, lifetime <ip>",1,Proxifier_C0000013,35,35,"<id> close, <num> bytes (<num> kb) sent, <num> bytes (<num> kb) received, lifetime <ip>",2,2,complex_sample
10523,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",196,"<id> error : could not connect through proxy <id> - proxy server cannot establish a connection with the target, status code <num>",23,Proxifier_C0000014,34,226,"<id> error: could not connect through proxy <id>-proxy server cannot establish a connection with the target, status code <num>",2,1,frequency_representative
5386,"127.0.0.1:135 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",30,"<ip> error : could not connect through proxy <id> - proxy server cannot establish a connection with the target, status code <num>",11,Proxifier_C0000014,34,226,"<id> error: could not connect through proxy <id>-proxy server cannot establish a connection with the target, status code <num>",2,2,complex_sample
4863,"101.0.12.7.0.rst8.r.skype.net:12350 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",1,"<ip> . <id> error : could not connect through proxy <id> - proxy server cannot establish a connection with the target, status code <num>",1,Proxifier_C0000015,1,1,"<ip>. <id> error: could not connect through proxy <id>-proxy server cannot establish a connection with the target, status code <num>",1,1,frequency_representative
4872,101.0.12.7.0.rst8.r.skype.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS,1,<ip> . <id> open through proxy <id> https,1,Proxifier_C0000016,1,1,<ip>. <id> open through proxy <id> https,1,1,frequency_representative
5009,"101.0.12.7.0.rst8.r.skype.net:443 close, 779 bytes sent, 1371 bytes (1.33 KB) received, lifetime 00:36",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>",1,"<ip> . <id> close, <num> bytes sent, <num> bytes ( <num> kb) received, lifetime <num> : <num>",1,Proxifier_C0000017,1,1,"<ip>. <id> close, <num> bytes sent, <num> bytes (<num> kb) received, lifetime <num>: <num>",1,1,frequency_representative
14851,"ping3.teamviewer.com:443 (IPv6) error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",3,"<id> (ipv6) error : could not connect through proxy <id> - proxy server cannot establish a connection with the target, status code <num>",3,Proxifier_C0000018,3,3,"<id> (ipv 6) error: could not connect through proxy <id>-proxy server cannot establish a connection with the target, status code <num>",1,1,frequency_representative
15050,www.baidu.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E5,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,99,<id> error : could not connect to proxy <id> - could not resolve proxy.cse.cuhk.edu.hk error <num>,27,Proxifier_C0000019,38,122,<ip> error: could not connect to proxy <id>-could not resolve proxy. cse. cuhk. edu. hk error <num>,2,1,frequency_representative
15112,120.204.0.149:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E5,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,23,<ip> error : could not connect to proxy <id> - could not resolve proxy.cse.cuhk.edu.hk error <num>,11,Proxifier_C0000019,38,122,<ip> error: could not connect to proxy <id>-could not resolve proxy. cse. cuhk. edu. hk error <num>,2,2,complex_sample
15105,wpad:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E5,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,12,wpad: <num> error : could not connect to proxy <id> - could not resolve proxy.cse.cuhk.edu.hk error <num>,1,Proxifier_C0000020,1,12,wpad: <num> error: could not connect to proxy <id>-could not resolve proxy. cse. cuhk. edu. hk error <num>,1,1,frequency_representative
17607,"wpad:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503",E1,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",3,"wpad: <num> error : could not connect through proxy <id> - proxy server cannot establish a connection with the target, status code <num>",1,Proxifier_C0000021,1,3,"wpad: <num> error: could not connect through proxy <id>-proxy server cannot establish a connection with the target, status code <num>",1,1,frequency_representative
18137,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E3,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,195,<id> error : could not connect to proxy <id> - connection attempt failed with error <num>,10,Proxifier_C0000022,10,195,<id> error: could not connect to proxy <id>-connection attempt failed with error <num>,1,1,frequency_representative
