LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
14,On node 0 totalpages: 32430,E267,On node <*> totalpages: <*>,8,on node <num> totalpages: <num>,1,Linux_C0000010,1,8,on node <num> totalpages: <num>,1,1,frequency_representative
15,"DMA zone: 4096 pages, LIFO batch:1",E188,"DMA zone: <*> pages, LIFO batch:<*>",8,"dma zone: <num> pages, lifo batch: <num>",1,Linux_C0000011,1,8,"dma zone: <num> pages, lifo batch: <num>",1,1,frequency_representative
16,"Normal zone: 28334 pages, LIFO batch:6",E153,"Normal zone: <*> pages, LIFO batch:<*>",8,"normal zone: <num> pages, lifo batch: <num>",1,Linux_C0000012,1,8,"normal zone: <num> pages, lifo batch: <num>",1,1,frequency_representative
17,"HighMem zone: 0 pages, LIFO batch:1",E136,"HighMem zone: <*> pages, LIFO batch:<*>",8,"highmem zone: <num> pages, lifo batch: <num>",1,Linux_C0000013,1,8,"highmem zone: <num> pages, lifo batch: <num>",1,1,frequency_representative
18,DMI 2.3 present.,E317,DMI <*> present.,8,dmi <num> present.,1,Linux_C0000014,1,8,dmi <num> present.,1,1,frequency_representative
19,ACPI disabled because your bios is from 2000 and too old,E38,ACPI disabled because your bios is from <*> and too old,8,acpi disabled because your bios is from <num> and too old,1,Linux_C0000015,1,8,acpi disabled because your bios is from <num> and too old,1,1,frequency_representative
20,You can enable it with acpi=force,E257,You can enable it with <*>,8,you can enable it with acpi=force,1,Linux_C0000016,1,8,you can enable it with acpi = force,1,1,frequency_representative
21,Built 1 zonelists,E298,Built <*> zonelists,8,built <num> zonelists,1,Linux_C0000017,1,8,built <num> zonelists,1,1,frequency_representative
22,irqbalance startup succeeded,E283,<*> startup succeeded,8,irqbalance startup succeeded,1,Linux_C0000018,1,8,irqbalance startup succeeded,1,1,frequency_representative
23,Kernel command line: ro root=LABEL=/ rhgb quiet,E87,Kernel command line: ro root=<*> rhgb quiet,7,kernel command line: ro root=label=/ rhgb quiet,1,Linux_C0000019,1,7,kernel command line: ro root = label =/rhgb quiet,1,1,frequency_representative
24,mapped 4G/4G trampoline to ffff3000.,E245,mapped <*> trampoline to <*>.,8,mapped 4g/4g trampoline to <id> .,1,Linux_C0000020,1,8,mapped 4 g/4 g trampoline to <id>.,1,1,frequency_representative
25,Initializing CPU#0,E284,Initializing CPU#<*>,8,initializing cpu# <num>,1,Linux_C0000021,1,8,initializing cpu # <num>,1,1,frequency_representative
26,portmap startup succeeded,E283,<*> startup succeeded,8,portmap startup succeeded,1,Linux_C0000022,1,8,portmap startup succeeded,1,1,frequency_representative
27,"CPU 0 irqstacks, hard=02345000 soft=02344000",E198,"CPU <*> irqstacks, hard=<*> soft=<*>",8,"cpu <num> irqstacks, hard= <num> soft= <num>",1,Linux_C0000023,1,8,"cpu <num> irqstacks, hard = <num> soft = <num>",1,1,frequency_representative
28,PID hash table entries: 512 (order 9: 4096 bytes),E96,PID hash table entries: <*> (order <*>: <*> bytes),8,pid hash table entries: <num> (order <num> : <num> bytes),1,Linux_C0000024,1,8,pid hash table entries: <num> (order <num>: <num> bytes),1,1,frequency_representative
4752,Detected 731.217 MHz processor.,E215,Detected <*> MHz processor.,8,detected <num> mhz processor.,5,Linux_C0000025,5,8,detected <num> mhz processor.,1,1,frequency_representative
30,Using tsc for high-res timesource,E124,Using tsc for high-res timesource,8,using tsc for high-res timesource,1,Linux_C0000026,1,8,using tsc for high-res timesource,1,1,frequency_representative
31,Console: colour VGA+ 80x25,E297,Console: colour <*>,8,console: colour vga+ 80x25,1,Linux_C0000027,1,8,console: colour vga + 80 x 25,1,1,frequency_representative
32,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",E13,"Memory: <*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)",8,"memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",1,Linux_C0000028,1,8,"memory: 125312 k/129720 k available (1540 k kernel code, 3860 k reserved, 599 k data, 144 k init, 0 k highmem)",1,1,frequency_representative
33,Calibrating delay loop... 1441.79 BogoMIPS,E111,Calibrating delay loop... <*> BogoMIPS,8,calibrating delay loop... <num> bogomips,2,Linux_C0000029,2,8,calibrating delay loop... <num> bogomips,1,1,frequency_representative
34,Security Scaffold v1.0.0 initialized,E148,Security Scaffold <*> initialized,8,security scaffold v1. <num> initialized,1,Linux_C0000030,1,8,security scaffold v 1. <num> initialized,1,1,frequency_representative
35,SELinux: Initializing.,E212,SELinux: Initializing.,8,selinux: initializing.,1,Linux_C0000031,1,8,selinux: initializing.,1,1,frequency_representative
36,SELinux: Starting in permissive mode,E98,SELinux: Starting in permissive mode,8,selinux: starting in permissive mode,1,Linux_C0000032,1,8,selinux: starting in permissive mode,1,1,frequency_representative
37,"There is already a security framework initialized, register_security failed.",E2,"There is already a security framework initialized, register_security failed.",8,"there is already a security framework initialized, register_security failed.",1,Linux_C0000033,1,8,"there is already a security framework initialized, register_security failed.",1,1,frequency_representative
38,Failure registering capabilities with the kernel,E33,Failure registering capabilities with the kernel,8,failure registering capabilities with the kernel,1,Linux_C0000034,1,8,failure registering capabilities with the kernel,1,1,frequency_representative
39,selinux_register_security: Registering secondary module capability,E6,selinux_register_security: Registering secondary module capability,8,selinux_register_security: registering secondary module capability,1,Linux_C0000035,1,8,selinux_register_security: registering secondary module capability,1,1,frequency_representative
40,Capability LSM initialized,E180,Capability LSM initialized,8,capability lsm initialized,1,Linux_C0000036,1,8,capability lsm initialized,1,1,frequency_representative
41,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",E42,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)",8,"dentry cache hash table entries: <num> (order: <num> , <num> bytes)",1,Linux_C0000037,1,8,"dentry cache hash table entries: <num> (order: <num>, <num> bytes)",1,1,frequency_representative
42,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",E44,"Inode-cache hash table entries: <*> (order: <*>, <*> bytes)",8,"inode-cache hash table entries: <num> (order: <num> , <num> bytes)",1,Linux_C0000038,1,8,"inode-cache hash table entries: <num> (order: <num>, <num> bytes)",1,1,frequency_representative
43,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",E43,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)",8,"mount-cache hash table entries: <num> (order: <num> , <num> bytes)",1,Linux_C0000039,1,8,"mount-cache hash table entries: <num> (order: <num>, <num> bytes)",1,1,frequency_representative
44,Version 1.0.6 Starting,E289,Version <*> Starting,8,version <num> . <num> starting,1,Linux_C0000040,1,8,version <num>. <num> starting,1,1,frequency_representative
45,rpc.statd startup succeeded,E283,<*> startup succeeded,8,rpc.statd startup succeeded,1,Linux_C0000041,1,8,rpc. statd startup succeeded,1,1,frequency_representative
46,"CPU: L1 I cache: 16K, L1 D cache: 16K",E197,"CPU: L1 I cache: <*>, L1 D cache: <*>",8,"cpu: l1 i cache: 16k, l1 d cache: 16k",1,Linux_C0000042,1,8,"cpu: l 1 i cache: 16 k, l 1 d cache: 16 k",1,1,frequency_representative
47,CPU: L2 cache: 256K,E313,CPU: L2 cache: <*>,8,cpu: l2 cache: 256k,1,Linux_C0000043,1,8,cpu: l 2 cache: 256 k,1,1,frequency_representative
48,Intel machine check architecture supported.,E54,Intel machine check architecture supported.,8,intel machine check architecture supported.,1,Linux_C0000044,1,8,intel machine check architecture supported.,1,1,frequency_representative
49,CPU: Intel Pentium III (Coppermine) stepping 06,E56,CPU: Intel Pentium III (Coppermine) stepping <*>,8,cpu: intel pentium iii (coppermine) stepping <num>,1,Linux_C0000045,1,8,cpu: intel pentium iii (coppermine) stepping <num>,1,1,frequency_representative
50,Enabling fast FPU save and restore... done.,E62,Enabling fast FPU save and restore... done.,8,enabling fast fpu save and restore... done.,1,Linux_C0000046,1,8,enabling fast fpu save and restore... done.,1,1,frequency_representative
51,Enabling unmasked SIMD FPU exception support... done.,E25,Enabling unmasked SIMD FPU exception support... done.,8,enabling unmasked simd fpu exception support... done.,1,Linux_C0000047,1,8,enabling unmasked simd fpu exception support... done.,1,1,frequency_representative
52,Checking 'hlt' instruction... OK.,E146,Checking <*> instruction... OK.,8,checking 'hlt' instruction... ok.,1,Linux_C0000048,1,8,checking ' hlt ' instruction... ok.,1,1,frequency_representative
53,POSIX conformance testing by UNIFIX,E107,POSIX conformance testing by UNIFIX,8,posix conformance testing by unifix,1,Linux_C0000049,1,8,posix conformance testing by unifix,1,1,frequency_representative
54,NET: Registered protocol family 16,E132,NET: Registered protocol family <*>,48,net: registered protocol family <num>,6,Linux_C0000050,6,48,net: registered protocol family <num>,1,1,frequency_representative
55,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",E78,"PCI: PCI BIOS revision <*> entry at <*>, last bus=<*>",8,"pci: pci bios revision <num> entry at <hex> , last bus= <num>",1,Linux_C0000051,1,8,"pci: pci bios revision <num> entry at <hex>, last bus = <num>",1,1,frequency_representative
56,PCI: Using configuration type 1,E162,PCI: Using configuration type <*>,8,pci: using configuration type <num>,1,Linux_C0000052,1,8,pci: using configuration type <num>,1,1,frequency_representative
57,ACPI: Subsystem revision 20040326,E205,ACPI: Subsystem revision <*>,8,acpi: subsystem revision <num>,1,Linux_C0000053,1,8,acpi: subsystem revision <num>,1,1,frequency_representative
58,ACPI: Interpreter disabled.,E169,ACPI: Interpreter disabled.,8,acpi: interpreter disabled.,1,Linux_C0000054,1,8,acpi: interpreter disabled.,1,1,frequency_representative
59,Linux Plug and Play Support v0.97 (c) Adam Belay,E76,Linux Plug and Play Support <*> (c) Adam Belay,8,linux plug and play support v0. <num> (c) adam belay,1,Linux_C0000055,1,8,linux plug and play support v 0. <num> (c) adam belay,1,1,frequency_representative
60,usbcore: registered new driver usbfs,E149,usbcore: registered new driver <*>,8,usbcore: registered new driver usbfs,1,Linux_C0000056,1,8,usbcore: registered new driver usbfs,1,1,frequency_representative
61,usbcore: registered new driver hub,E149,usbcore: registered new driver <*>,8,usbcore: registered new driver hub,1,Linux_C0000057,1,8,usbcore: registered new driver hub,1,1,frequency_representative
62,rpc.idmapd startup succeeded,E283,<*> startup succeeded,8,rpc.idmapd startup succeeded,1,Linux_C0000058,1,8,rpc. idmapd startup succeeded,1,1,frequency_representative
63,ACPI: ACPI tables contain no PCI IRQ routing entries,E29,ACPI: ACPI tables contain no PCI IRQ routing entries,8,acpi: acpi tables contain no pci irq routing entries,1,Linux_C0000059,1,8,acpi: acpi tables contain no pci irq routing entries,1,1,frequency_representative
64,PCI: Invalid ACPI-PCI IRQ routing table,E83,PCI: Invalid ACPI-PCI IRQ routing table,8,pci: invalid acpi-pci irq routing table,1,Linux_C0000060,1,8,pci: invalid acpi-pci irq routing table,1,1,frequency_representative
65,Initializing random number generator: succeeded,E32,Initializing random number generator: succeeded,8,initializing random number generator: succeeded,1,Linux_C0000061,1,8,initializing random number generator: succeeded,1,1,frequency_representative
66,PCI: Probing PCI hardware,E203,PCI: Probing PCI hardware,8,pci: probing pci hardware,1,Linux_C0000062,1,8,pci: probing pci hardware,1,1,frequency_representative
67,PCI: Probing PCI hardware (bus 00),E151,PCI: Probing PCI hardware (bus <*>),8,pci: probing pci hardware (bus <num> ),1,Linux_C0000063,1,8,pci: probing pci hardware (bus <num>),1,1,frequency_representative
68,Transparent bridge - 0000:00:1e.0,E255,Transparent bridge - <*>,8,transparent bridge - <ip> . <num>,1,Linux_C0000064,1,8,transparent bridge-<ip>. <num>,1,1,frequency_representative
69,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,E112,PCI: Using IRQ router PIIX/ICH [<*>] at <*>,8,pci: using irq router piix/ich [ <num> / <num> ] at <ip> . <num>,1,Linux_C0000065,1,8,pci: using irq router piix/ich [<num>/<num>] at <ip>. <num>,1,1,frequency_representative
70,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),E79,apm: BIOS version <*> Flags <*> (Driver version <*>),8,apm: bios version <num> flags <hex> (driver version <num> .16ac),1,Linux_C0000066,1,8,apm: bios version <num> flags <hex> (driver version <num>. 16 ac),1,1,frequency_representative
71,audit: initializing netlink socket (disabled),E45,audit: initializing netlink socket (disabled),7,audit: initializing netlink socket (disabled),1,Linux_C0000067,1,7,audit: initializing netlink socket (disabled),1,1,frequency_representative
72,audit(1118297138.4294965368:0): initialized,E238,audit(<*>): initialized,8,audit( <num> : <num> ): initialized,8,Linux_C0000068,8,8,audit (<num>: <num>): initialized,1,1,frequency_representative
73,"Total HugeTLB memory allocated, 0",E133,"Total HugeTLB memory allocated, <*>",8,"total hugetlb memory allocated, <num>",1,Linux_C0000069,1,8,"total hugetlb memory allocated, <num>",1,1,frequency_representative
74,Starting pcmcia: succeeded,E181,Starting pcmcia: succeeded,8,starting pcmcia: succeeded,1,Linux_C0000070,1,8,starting pcmcia: succeeded,1,1,frequency_representative
75,VFS: Disk quotas dquot_6.5.1,E300,VFS: Disk quotas <*>,8,vfs: disk quotas <id>,1,Linux_C0000071,1,8,vfs: disk quotas <id>,1,1,frequency_representative
76,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E51,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)",8,"dquot-cache hash table entries: <num> (order <num> , <num> bytes)",1,Linux_C0000072,1,8,"dquot-cache hash table entries: <num> (order <num>, <num> bytes)",1,1,frequency_representative
77,SELinux: Registering netfilter hooks,E94,SELinux: Registering netfilter hooks,8,selinux: registering netfilter hooks,1,Linux_C0000073,1,8,selinux: registering netfilter hooks,1,1,frequency_representative
78,Initializing Cryptographic API,E127,Initializing Cryptographic API,8,initializing cryptographic api,1,Linux_C0000074,1,8,initializing cryptographic api,1,1,frequency_representative
79,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,E65,pci_hotplug: PCI Hot Plug PCI Core version: <*>,8,pci_hotplug: pci hot plug pci core version: <num>,1,Linux_C0000075,1,8,pci_hotplug: pci hot plug pci core version: <num>,1,1,frequency_representative
80,isapnp: Scanning for PnP cards...,E123,isapnp: Scanning for PnP cards...,8,isapnp: scanning for pnp cards...,1,Linux_C0000076,1,8,isapnp: scanning for pnp cards...,1,1,frequency_representative
81,isapnp: No Plug & Play device found,E122,isapnp: No Plug & Play device found,8,isapnp: no plug & play device found,1,Linux_C0000077,1,8,isapnp: no plug & play device found,1,1,frequency_representative
82,Real Time Clock Driver v1.12,E237,Real Time Clock Driver <*>,8,real time clock driver v1. <num>,1,Linux_C0000078,1,8,real time clock driver v 1. <num>,1,1,frequency_representative
83,Linux agpgart interface v0.100 (c) Dave Jones,E86,Linux agpgart interface <*> (c) Dave Jones,8,linux agpgart interface v0. <num> (c) dave jones,1,Linux_C0000079,1,8,linux agpgart interface v 0. <num> (c) dave jones,1,1,frequency_representative
84,agpgart: Detected an Intel i810 E Chipset.,E161,agpgart: Detected an <*> Chipset.,8,agpgart: detected an intel i810 e chipset.,1,Linux_C0000080,1,8,agpgart: detected an intel i 810 e chipset.,1,1,frequency_representative
85,agpgart: Maximum main memory to use for agp memory: 93M,E35,agpgart: Maximum main memory to use for agp memory: <*>,8,agpgart: maximum main memory to use for agp memory: 93m,1,Linux_C0000081,1,8,agpgart: maximum main memory to use for agp memory: 93 m,1,1,frequency_representative
86,hcid startup succeeded,E283,<*> startup succeeded,8,hcid startup succeeded,1,Linux_C0000082,1,8,hcid startup succeeded,1,1,frequency_representative
87,agpgart: detected 4MB dedicated video ram.,E85,agpgart: detected <*> dedicated video ram.,8,agpgart: detected 4mb dedicated video ram.,1,Linux_C0000083,1,8,agpgart: detected 4 mb dedicated video ram.,1,1,frequency_representative
88,HCI daemon ver 2.4 started,E240,HCI daemon ver <*> started,8,hci daemon ver <num> started,1,Linux_C0000084,1,8,hci daemon ver <num> started,1,1,frequency_representative
89,Setting network parameters: succeeded,E84,Setting network parameters: succeeded,7,setting network parameters: succeeded,1,Linux_C0000085,1,7,setting network parameters: succeeded,1,1,frequency_representative
90,sdpd startup succeeded,E283,<*> startup succeeded,8,sdpd startup succeeded,1,Linux_C0000086,1,8,sdpd startup succeeded,1,1,frequency_representative
91,agpgart: AGP aperture is 64M @ 0xf4000000,E206,agpgart: AGP aperture is <*> @ <*>,8,agpgart: agp aperture is 64m @ <hex>,1,Linux_C0000087,1,8,agpgart: agp aperture is 64 m @ <hex>,1,1,frequency_representative
92,Bringing up loopback interface: succeeded,E64,Bringing up loopback interface: succeeded,7,bringing up loopback interface: succeeded,1,Linux_C0000088,1,7,bringing up loopback interface: succeeded,1,1,frequency_representative
93,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",E23,"Serial: <*> driver $Revision: <*> $ <*> ports, IRQ sharing enabled",8,"serial: <num> / <num> driver $revision: <num> $ <num> ports, irq sharing enabled",1,Linux_C0000089,1,8,"serial: <num>/<num> driver $ revision: <num> $ <num> ports, irq sharing enabled",1,1,frequency_representative
94,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,E22,RAMDISK driver initialized: <*> RAM disks of <*> size <*> blocksize,8,ramdisk driver initialized: <num> ram disks of 16384k size <num> blocksize,1,Linux_C0000090,1,8,ramdisk driver initialized: <num> ram disks of 16384 k size <num> blocksize,1,1,frequency_representative
95,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,E48,Uniform Multi-Platform E-IDE driver Revision: <*>,8,uniform multi-platform e-ide driver revision: <id>,1,Linux_C0000091,1,8,uniform multi-platform e-ide driver revision: <id>,1,1,frequency_representative
96,Mounting other filesystems: succeeded,E80,Mounting other filesystems: succeeded,8,mounting other filesystems: succeeded,1,Linux_C0000092,1,8,mounting other filesystems: succeeded,1,1,frequency_representative
97,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,E10,ide: Assuming <*> system bus speed for PIO modes; override with idebus=<*>,8,ide: assuming 33mhz system bus speed for pio modes; override with idebus=xx,1,Linux_C0000093,1,8,ide: assuming 33 mhz system bus speed for pio modes; override with idebus = xx,1,1,frequency_representative
98,ICH: IDE controller at PCI slot 0000:00:1f.1,E163,ICH: IDE controller at PCI slot <*>,8,ich: ide controller at pci slot <ip> . <num>,1,Linux_C0000094,1,8,ich: ide controller at pci slot <ip>. <num>,1,1,frequency_representative
99,"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",E138,"Version <*> (APM BIOS <*>, Linux driver <*>)",8,"version <num> . <num> (apm bios <num> , linux driver <num> .16ac)",1,Linux_C0000095,1,8,"version <num>. <num> (apm bios <num>, linux driver <num>. 16 ac)",1,1,frequency_representative
100,apmd startup succeeded,E283,<*> startup succeeded,8,apmd startup succeeded,1,Linux_C0000096,1,8,apmd startup succeeded,1,1,frequency_representative
101,ICH: chipset revision 2,E241,ICH: chipset revision <*>,8,ich: chipset revision <num>,1,Linux_C0000097,1,8,ich: chipset revision <num>,1,1,frequency_representative
102,"ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",E70,"ide0: BM-DMA at <*>, BIOS settings: hda:<*>, hdb:<*>",8,"ide0: bm-dma at <hex> - <hex> , bios settings: hda:dma, hdb:pio",1,Linux_C0000098,1,8,"ide 0: bm-dma at <hex>-<hex>, bios settings: hda: dma, hdb: pio",1,1,frequency_representative
103,automount startup succeeded,E283,<*> startup succeeded,8,automount startup succeeded,1,Linux_C0000099,1,8,automount startup succeeded,1,1,frequency_representative
104,"ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",E69,"ide1: BM-DMA at <*>, BIOS settings: hdc:<*>, hdd:<*>",8,"ide1: bm-dma at <hex> - <hex> , bios settings: hdc:dma, hdd:pio",1,Linux_C0000100,1,8,"ide 1: bm-dma at <hex>-<hex>, bios settings: hdc: dma, hdd: pio",1,1,frequency_representative
105,Using cfq io scheduler,E281,Using <*> io scheduler,8,using cfq io scheduler,1,Linux_C0000101,1,8,using cfq io scheduler,1,1,frequency_representative
106,Home page is http://smartmontools.sourceforge.net/,E324,Home page is <*>,8,home page is <url>,1,Linux_C0000102,1,8,home page is <url>,1,1,frequency_representative
107,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",E319,ide0 at <*> on irq <*>,8,"ide0 at <hex> - <hex> , <hex> on irq <num>",1,Linux_C0000103,1,8,"ide 0 at <hex>-<hex>, <hex> on irq <num>",1,1,frequency_representative
108,Opened configuration file /etc/smartd.conf,E195,Opened configuration file <*>,8,opened configuration file /etc/smartd.conf,1,Linux_C0000104,1,8,opened configuration file/etc/smartd. conf,1,1,frequency_representative
109,Configuration file /etc/smartd.conf parsed.,E183,Configuration file <*> parsed.,8,configuration file /etc/smartd.conf parsed.,1,Linux_C0000105,1,8,configuration file/etc/smartd. conf parsed.,1,1,frequency_representative
110,"Device: /dev/hda, opened",E294,"Device: <*>, opened",8,"device: /dev/hda, opened",1,Linux_C0000106,1,8,"device:/dev/hda, opened",1,1,frequency_representative
111,"ide1 at 0x170-0x177,0x376 on irq 15",E320,ide1 at <*> on irq <*>,8,"ide1 at <hex> - <hex> , <hex> on irq <num>",1,Linux_C0000107,1,8,"ide 1 at <hex>-<hex>, <hex> on irq <num>",1,1,frequency_representative
112,Charge: * * * (-1% unknown),E243,Charge: * * * (<*> unknown),8,charge: * * * ( <num> % unknown),1,Linux_C0000108,1,8,charge: * * * (<num> % unknown),1,1,frequency_representative
113,"Device: /dev/hda, found in smartd database.",E116,"Device: <*>, found in smartd database.",8,"device: /dev/hda, found in smartd database.",1,Linux_C0000109,1,8,"device:/dev/hda, found in smartd database.",1,1,frequency_representative
114,hda: max request size: 128KiB,E239,hda: max request size: <*>,8,hda: max request size: 128kib,1,Linux_C0000110,1,8,hda: max request size: 128 kib,1,1,frequency_representative
115,"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list.",E28,"Device: <*>, is SMART capable. Adding to ""monitor"" list.",8,"device: /dev/hda, is smart capable. adding to ""monitor"" list.",1,Linux_C0000111,1,8,"device:/dev/hda, is smart capable. adding to "" monitor "" list.",1,1,frequency_representative
116,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)",E90,"hda: <*> sectors (<*> MB) w/<*> Cache, CHS=<*>, UDMA(<*>)",8,"hda: <num> sectors ( <num> mb) w/1916kib cache, chs= <num> / <num> / <num> , udma( <num> )",1,Linux_C0000112,1,8,"hda: <num> sectors (<num> mb) w/1916 kib cache, chs = <num>/<num>/<num>, udma (<num>)",1,1,frequency_representative
117,Monitoring 1 ATA and 0 SCSI devices,E155,Monitoring <*> ATA and <*> SCSI devices,8,monitoring <num> ata and <num> scsi devices,1,Linux_C0000113,1,8,monitoring <num> ata and <num> scsi devices,1,1,frequency_representative
118,smartd has fork()ed into background mode. New PID=1757.,E31,smartd has fork()ed into background mode. New PID=<*>.,8,smartd has fork()ed into background mode. new pid= <num> .,5,Linux_C0000114,5,8,smartd has fork () ed into background mode. new pid = <num>.,1,1,frequency_representative
119,smartd startup succeeded,E283,<*> startup succeeded,8,smartd startup succeeded,1,Linux_C0000115,1,8,smartd startup succeeded,1,1,frequency_representative
120,Uniform CD-ROM driver Revision: 3.20,E131,Uniform CD-ROM driver Revision: <*>,8,uniform cd-rom driver revision: <num>,1,Linux_C0000116,1,8,uniform cd-rom driver revision: <num>,1,1,frequency_representative
121,ide-floppy driver 0.99.newide,E280,ide-floppy driver <*>,8,ide-floppy driver <id>,1,Linux_C0000117,1,8,ide-floppy driver <id>,1,1,frequency_representative
122,usbcore: registered new driver hiddev,E149,usbcore: registered new driver <*>,8,usbcore: registered new driver hiddev,1,Linux_C0000118,1,8,usbcore: registered new driver hiddev,1,1,frequency_representative
123,usbcore: registered new driver hid,E149,usbcore: registered new driver <*>,8,usbcore: registered new driver hid,1,Linux_C0000119,1,8,usbcore: registered new driver hid,1,1,frequency_representative
124,mice: PS/2 mouse device common for all mice,E104,mice: <*> mouse device common for all mice,8,mice: ps/ <num> mouse device common for all mice,1,Linux_C0000120,1,8,mice: ps/<num> mouse device common for all mice,1,1,frequency_representative
125,"serio: i8042 AUX port at 0x60,0x64 irq 12",E191,"serio: i8042 AUX port at <*>,<*> irq <*>",8,"serio: i8042 aux port at <hex> , <hex> irq <num>",1,Linux_C0000121,2,16,"serio: i 8042 <*> port at <hex>, <hex> irq <num>",2,1,frequency_representative
127,"serio: i8042 KBD port at 0x60,0x64 irq 1",E189,"serio: i8042 KBD port at <*>,<*> irq <*>",8,"serio: i8042 kbd port at <hex> , <hex> irq <num>",1,Linux_C0000121,2,16,"serio: i 8042 <*> port at <hex>, <hex> irq <num>",2,2,complex_sample
126,input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1,E334,input: <*> on <*>,8,input: imps/ <num> logitech wheel mouse on isa0060/serio1,1,Linux_C0000122,1,8,input: imps/<num> logitech wheel mouse on isa 0060/serio 1,1,1,frequency_representative
128,input: AT Translated Set 2 keyboard on isa0060/serio0,E334,input: <*> on <*>,8,input: at translated set <num> keyboard on isa0060/serio0,1,Linux_C0000123,1,8,input: at translated set <num> keyboard on isa 0060/serio 0,1,1,frequency_representative
