LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
1381031,PacketResponder 0 for block blk_7008279672769077211 terminating,E31,PacketResponder <*> for block <*> terminating,852763,packetresponder <num> for block <id> terminating,852717,HDFS_C0000009,852717,852763,packetresponder <num> for block <id> terminating,1,1,frequency_representative
2070,Received block blk_3175731177970777720 of size 67108864 from /10.251.111.209,E41,Received block <*> of size <*> from <*>,852672,received block <id> of size <num> from / <ip>,568613,HDFS_C0000010,568613,852672,received block <id> of size <num> from/<ip>,1,1,frequency_representative
25,10.250.14.224:50010:Transmitted block blk_-1608999687919862906 to /10.251.215.16:50010,E43,<*>:Transmitted block <*> to <*>,3520,<ip> :transmitted block blk_- <hex> to / <ip>,3520,HDFS_C0000011,3520,3520,<ip>: transmitted block blk_-<hex> to/<ip>,1,1,frequency_representative
30,"10.250.14.224:50010 Starting thread to transfer block blk_-1608999687919862906 to 10.251.215.16:50010, 10.251.71.193:50010",E33,"<*> Starting thread to transfer block <*> to <*>, <*>",98,"<ip> starting thread to transfer block blk_- <hex> to <ip> , <ip>",98,HDFS_C0000012,98,98,"<ip> starting thread to transfer block blk_-<hex> to <ip>, <ip>",1,1,frequency_representative
31,BLOCK* ask 10.250.14.224:50010 to replicate blk_-1608999687919862906 to datanode(s) 10.251.215.16:50010 10.251.71.193:50010,E32,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,98,block* ask <ip> to replicate blk_- <hex> to datanode(s) <ip> <ip>,98,HDFS_C0000013,98,98,block * ask <ip> to replicate blk_-<hex> to datanode (s) <ip> <ip>,1,1,frequency_representative
4203587,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_3795526132190501980 size 67108864,E22,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,859149,block* namesystem.addstoredblock: blockmap updated: <ip> is added to <id> size <num>,856149,HDFS_C0000014,856149,859149,block * namesystem. addstoredblock: blockmap updated: <ip> is added to <id> size <num>,1,1,frequency_representative
1547550,10.251.127.243:50010 Served block blk_-7684628259705786733 to /10.251.127.243,E45,<*> Served block <*> to <*>,215556,<ip> served block blk_- <hex> to / <ip>,153727,HDFS_C0000015,153727,215556,<ip> served block blk_-<hex> to/<ip>,1,1,frequency_representative
49,BLOCK* NameSystem.allocateBlock: /user/root/rand/_logs/history/ip-10-250-19-102.ec2.internal_1226291400491_job_200811092030_0001_conf.xml. blk_-9073992586687739851,E34,BLOCK* NameSystem.allocateBlock: <*> <*>,287607,block* namesystem.allocateblock: <path> blk_- <hex>,287607,HDFS_C0000016,287607,287607,block * namesystem. allocateblock: <path> blk_-<hex>,1,1,frequency_representative
1547121,10.251.107.19:50010 Served block blk_8272016400511827719 to /10.251.107.19,E45,<*> Served block <*> to <*>,213170,<ip> served block <id> to / <ip>,151507,HDFS_C0000017,151507,213170,<ip> served block <id> to/<ip>,1,1,frequency_representative
201,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000079_0/part-00079. blk_7854771516489510256,E34,BLOCK* NameSystem.allocateBlock: <*> <*>,287381,block* namesystem.allocateblock: <path> <id>,287381,HDFS_C0000018,287381,287381,block * namesystem. allocateblock: <path> <id>,1,1,frequency_representative
271,BLOCK* ask 10.251.31.5:50010 to replicate blk_-1608999687919862906 to datanode(s) 10.251.90.64:50010,E32,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,3446,block* ask <ip> to replicate blk_- <hex> to datanode(s) <ip>,3446,HDFS_C0000019,3446,3446,block * ask <ip> to replicate blk_-<hex> to datanode (s) <ip>,1,1,frequency_representative
2629893,Verification succeeded for blk_-6893890244704904932,E40,Verification succeeded for <*>,59799,verification succeeded for blk_- <hex>,41267,HDFS_C0000020,41267,59799,verification succeeded for blk_-<hex>,1,1,frequency_representative
6491,PacketResponder blk_-3102267849859399193 2 Exception java.io.EOFException,E29,PacketResponder <*> <*> Exception java.io.EOFException,12,packetresponder blk_- <hex> <num> exception java.io.eofexception,12,HDFS_C0000021,12,12,packetresponder blk_-<hex> <num> exception java. io. eofexception,1,1,frequency_representative
2647566,Verification succeeded for blk_8133939776207978471,E40,Verification succeeded for <*>,60237,verification succeeded for <id>,41438,HDFS_C0000022,41438,60237,verification succeeded for <id>,1,1,frequency_representative
28753,writeBlock blk_7648436334209344608 received exception java.io.IOException: Could not read from stream,E13,writeBlock <*> received exception java.io.IOException: Could not read from stream,1641,writeblock <id> received exception java.io.ioexception: could not read from stream,1641,HDFS_C0000023,1641,1641,writeblock <id> received exception java. io. ioexception: could not read from stream,1,1,frequency_representative
30813,writeBlock blk_-5447417104355795463 received exception java.io.IOException: Could not read from stream,E13,writeBlock <*> received exception java.io.IOException: Could not read from stream,1585,writeblock blk_- <hex> received exception java.io.ioexception: could not read from stream,1585,HDFS_C0000024,1585,1585,writeblock blk_-<hex> received exception java. io. ioexception: could not read from stream,1,1,frequency_representative
472672,Deleting block blk_-1608999687919862906 file /mnt/hadoop/dfs/data/current/blk_-1608999687919862906,E44,Deleting block <*> file <*>,700798,deleting block blk_- <hex> file <path> <hex>,670619,HDFS_C0000025,670619,700798,deleting block blk_-<hex> file <path> <hex>,1,1,frequency_representative
73503,Receiving empty packet for block blk_-3842070622043972712,E36,Receiving empty packet for block <*>,681,receiving empty packet for block blk_- <hex>,227,HDFS_C0000026,227,681,receiving empty packet for block blk_-<hex>,1,1,frequency_representative
76618,Receiving empty packet for block blk_7621437832633701631,E36,Receiving empty packet for block <*>,783,receiving empty packet for block <id>,261,HDFS_C0000027,261,783,receiving empty packet for block <id>,1,1,frequency_representative
79848,BLOCK* ask 10.251.199.225:50010 to replicate blk_3584224065406961324 to datanode(s) 10.251.203.179:50010,E32,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,3391,block* ask <ip> to replicate <id> to datanode(s) <ip>,3391,HDFS_C0000028,3391,3391,block * ask <ip> to replicate <id> to datanode (s) <ip>,1,1,frequency_representative
80681,10.251.127.47:50010:Transmitted block blk_349284099419601276 to /10.251.126.22:50010,E43,<*>:Transmitted block <*> to <*>,3417,<ip> :transmitted block <id> to / <ip>,3417,HDFS_C0000029,3417,3417,<ip>: transmitted block <id> to/<ip>,1,1,frequency_representative
80692,Received block blk_3584224065406961324 src: /10.251.199.225:55843 dest: /10.251.199.225:50010 of size 3542320,E39,Received block <*> src: <*> dest: <*> of size <*>,3482,received block <id> src: / <ip> dest: / <ip> of size <num>,3482,HDFS_C0000030,3482,3482,received block <id> src:/<ip> dest:/<ip> of size <num>,1,1,frequency_representative
2596277,Deleting block blk_4886981711508113425 file /mnt/hadoop/dfs/data/current/blk_4886981711508113425,E44,Deleting block <*> file <*>,701249,deleting block <id> file <path> <id>,671224,HDFS_C0000031,671224,701249,deleting block <id> file <path> <id>,1,1,frequency_representative
4672535,Exception in receiveBlock for block blk_-4250706752040073149 java.io.IOException: Connection reset by peer,E11,Exception in receiveBlock for block <*> java.io.IOException: Connection reset by peer,36,exception in receiveblock for block blk_- <hex> java.io.ioexception: connection reset by peer,28,HDFS_C0000032,28,36,exception in receiveblock for block blk_-<hex> java. io. ioexception: connection reset by peer,1,1,frequency_representative
4672580,writeBlock blk_-4250706752040073149 received exception java.io.IOException: Connection reset by peer,E15,writeBlock <*> received exception java.io.IOException: Connection reset by peer,36,writeblock blk_- <hex> received exception java.io.ioexception: connection reset by peer,28,HDFS_C0000033,28,36,writeblock blk_-<hex> received exception java. io. ioexception: connection reset by peer,1,1,frequency_representative
118652,PacketResponder blk_4241467193520768333 2 Exception java.net.SocketTimeoutException: 120000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/10.251.107.242:58971 remote=/10.251.123.33:50010],E4,PacketResponder <*> <*> Exception java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>],11,packetresponder <id> <num> exception java.net.sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ],11,HDFS_C0000034,11,11,packetresponder <id> <num> exception java. net. sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for read. ch: java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>],1,1,frequency_representative
2653404,Exception in receiveBlock for block blk_8516616325149469651 java.io.IOException: Connection reset by peer,E11,Exception in receiveBlock for block <*> java.io.IOException: Connection reset by peer,39,exception in receiveblock for block <id> java.io.ioexception: connection reset by peer,26,HDFS_C0000035,26,39,exception in receiveblock for block <id> java. io. ioexception: connection reset by peer,1,1,frequency_representative
123940,PacketResponder blk_4241467193520768333 1 Exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.251.123.33:39066 remote=/10.250.7.32:50010]. 59942 millis timeout left.,E5,PacketResponder <*> <*> Exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=<*> remote=<*>]. <*> millis timeout left.,22,packetresponder <id> <num> exception java.io.interruptedioexception: interruped while waiting for io on channel java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ]. <num> millis timeout left.,22,HDFS_C0000036,22,22,packetresponder <id> <num> exception java. io. interruptedioexception: interruped while waiting for io on channel java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>]. <num> millis timeout left.,1,1,frequency_representative
2653405,writeBlock blk_8516616325149469651 received exception java.io.IOException: Connection reset by peer,E15,writeBlock <*> received exception java.io.IOException: Connection reset by peer,39,writeblock <id> received exception java.io.ioexception: connection reset by peer,26,HDFS_C0000037,26,39,writeblock <id> received exception java. io. ioexception: connection reset by peer,1,1,frequency_representative
1934163,Exception in receiveBlock for block blk_5678483308337211471 java.io.EOFException,E26,Exception in receiveBlock for block <*> java.io.EOFException,27,exception in receiveblock for block <id> java.io.eofexception,21,HDFS_C0000038,21,27,exception in receiveblock for block <id> java. io. eofexception,1,1,frequency_representative
1934164,writeBlock blk_5678483308337211471 received exception java.io.EOFException,E27,writeBlock <*> received exception java.io.EOFException,26,writeblock <id> received exception java.io.eofexception,20,HDFS_C0000039,20,26,writeblock <id> received exception java. io. eofexception,1,1,frequency_representative
124088,Changing block file offset of block blk_4241467193520768333 from 0 to 30867456 meta file offset to 241159,E25,Changing block file offset of block <*> from <*> to <*> meta file offset to <*>,36,changing block file offset of block <id> from <num> to <num> meta file offset to <num>,20,HDFS_C0000040,20,36,changing block file offset of block <id> from <num> to <num> meta file offset to <num>,1,1,frequency_representative
124685,BLOCK* ask 10.250.7.32:50010 to replicate blk_101531001839995775 to datanode(s) 10.251.199.225:50010 10.251.122.65:50010,E32,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,67,block* ask <ip> to replicate <id> to datanode(s) <ip> <ip>,67,HDFS_C0000041,67,67,block * ask <ip> to replicate <id> to datanode (s) <ip> <ip>,1,1,frequency_representative
124858,"10.250.7.32:50010 Starting thread to transfer block blk_101531001839995775 to 10.251.199.225:50010, 10.251.122.65:50010",E33,"<*> Starting thread to transfer block <*> to <*>, <*>",67,"<ip> starting thread to transfer block <id> to <ip> , <ip>",67,HDFS_C0000042,67,67,"<ip> starting thread to transfer block <id> to <ip>, <ip>",1,1,frequency_representative
139791,PacketResponder blk_1528078116812077719 2 Exception java.io.EOFException,E29,PacketResponder <*> <*> Exception java.io.EOFException,7,packetresponder <id> <num> exception java.io.eofexception,7,HDFS_C0000043,7,7,packetresponder <id> <num> exception java. io. eofexception,1,1,frequency_representative
248093,10.250.13.188:50010:Exception writing block blk_3858821904894294369 to mirror 10.251.39.160:50010,E35,<*>:Exception writing block <*> to mirror <*>,16,<ip> :exception writing block <id> to mirror <ip>,16,HDFS_C0000044,16,16,<ip>: exception writing block <id> to mirror <ip>,1,1,frequency_representative
248094,Exception in receiveBlock for block blk_3858821904894294369 java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.250.13.188:58401 remote=/10.251.39.160:50010]. 489996 millis timeout left.,E2,Exception in receiveBlock for block <*> java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=<*> remote=<*>]. <*> millis timeout left.,7,exception in receiveblock for block <id> java.io.interruptedioexception: interruped while waiting for io on channel java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ]. <num> millis timeout left.,7,HDFS_C0000045,7,7,exception in receiveblock for block <id> java. io. interruptedioexception: interruped while waiting for io on channel java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>]. <num> millis timeout left.,1,1,frequency_representative
248095,writeBlock blk_3858821904894294369 received exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.250.13.188:58401 remote=/10.251.39.160:50010]. 489996 millis timeout left.,E3,writeBlock <*> received exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=<*> remote=<*>]. <*> millis timeout left.,3,writeblock <id> received exception java.io.interruptedioexception: interruped while waiting for io on channel java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ]. <num> millis timeout left.,3,HDFS_C0000046,3,3,writeblock <id> received exception java. io. interruptedioexception: interruped while waiting for io on channel java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>]. <num> millis timeout left.,1,1,frequency_representative
248254,PacketResponder blk_3858821904894294369 0 Exception java.io.IOException: Broken pipe,E24,PacketResponder <*> <*> Exception java.io.IOException: Broken pipe,4,packetresponder <id> <num> exception java.io.ioexception: broken pipe,4,HDFS_C0000047,4,4,packetresponder <id> <num> exception java. io. ioexception: broken pipe,1,1,frequency_representative
282796,"writeBlock blk_992101295951175683 received exception java.io.IOException: Block blk_992101295951175683 is valid, and cannot be written to.",E9,"writeBlock <*> received exception java.io.IOException: Block <*> is valid, and cannot be written to.",5,"writeblock <id> received exception java.io.ioexception: block <id> is valid, and cannot be written to.",5,HDFS_C0000048,5,5,"writeblock <id> received exception java. io. ioexception: block <id> is valid, and cannot be written to.",1,1,frequency_representative
282830,10.251.194.147:50010:Failed to transfer blk_992101295951175683 to 10.251.214.112:50010 got java.io.IOException: Connection reset by peer,E19,<*>:Failed to transfer <*> to <*> got java.io.IOException: Connection reset by peer,5,<ip> :failed to transfer <id> to <ip> got java.io.ioexception: connection reset by peer,5,HDFS_C0000049,5,5,<ip>: failed to transfer <id> to <ip> got java. io. ioexception: connection reset by peer,1,1,frequency_representative
472647,BLOCK* NameSystem.delete: blk_-1608999687919862906 is added to invalidSet of 10.250.10.6:50010,E28,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,697831,block* namesystem.delete: blk_- <hex> is added to invalidset of <ip>,697831,HDFS_C0000050,697831,697831,block * namesystem. delete: blk_-<hex> is added to invalidset of <ip>,1,1,frequency_representative
472660,BLOCK* NameSystem.delete: blk_7503483334202473044 is added to invalidSet of 10.251.106.10:50010,E28,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,698343,block* namesystem.delete: <id> is added to invalidset of <ip>,698343,HDFS_C0000051,698343,698343,block * namesystem. delete: <id> is added to invalidset of <ip>,1,1,frequency_representative
475263,Unexpected error trying to delete block blk_-3174232733041654340. BlockInfo not found in volumeMap.,E18,Unexpected error trying to delete block <*>. BlockInfo not found in volumeMap.,407,unexpected error trying to delete block blk_- <hex> . blockinfo not found in volumemap.,404,HDFS_C0000052,404,407,unexpected error trying to delete block blk_-<hex>. blockinfo not found in volumemap.,1,1,frequency_representative
9997012,Unexpected error trying to delete block blk_8122219743087224472. BlockInfo not found in volumeMap.,E18,Unexpected error trying to delete block <*>. BlockInfo not found in volumeMap.,5138,unexpected error trying to delete block <id> . blockinfo not found in volumemap.,4941,HDFS_C0000053,4941,5138,unexpected error trying to delete block <id>. blockinfo not found in volumemap.,1,1,frequency_representative
9897245,BLOCK* NameSystem.addStoredBlock: addStoredBlock request received for blk_1882219428508426257 on 10.251.39.160:50010 size 67108864 But it does not belong to any file.,E8,BLOCK* NameSystem.addStoredBlock: addStoredBlock request received for <*> on <*> size <*> But it does not belong to any file.,595,block* namesystem.addstoredblock: addstoredblock request received for <id> on <ip> size <num> but it does not belong to any file.,594,HDFS_C0000054,594,595,block * namesystem. addstoredblock: addstoredblock request received for <id> on <ip> size <num> but it does not belong to any file.,1,1,frequency_representative
485265,10.250.14.224:50010:Got exception while serving blk_-1347702416509823842 to /10.250.14.224:,E38,<*>:Got exception while serving <*> to <*>:,177503,<ip> :got exception while serving blk_- <hex> to / <ip> :,155602,HDFS_C0000055,155602,177503,<ip>: got exception while serving blk_-<hex> to/<ip>:,1,1,frequency_representative
3515082,10.251.215.192:50010:Got exception while serving blk_8512415457710305414 to /10.251.215.192:,E38,<*>:Got exception while serving <*> to <*>:,178704,<ip> :got exception while serving <id> to / <ip> :,157049,HDFS_C0000056,157049,178704,<ip>: got exception while serving <id> to/<ip>:,1,1,frequency_representative
784392,PacketResponder blk_-4567777441263358151 2 Exception java.net.SocketTimeoutException: 120000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/10.251.199.225:50760 remote=/10.251.107.227:50010],E4,PacketResponder <*> <*> Exception java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>],11,packetresponder blk_- <hex> <num> exception java.net.sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ],11,HDFS_C0000057,11,11,packetresponder blk_-<hex> <num> exception java. net. sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for read. ch: java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>],1,1,frequency_representative
790825,PacketResponder blk_-4567777441263358151 0 Exception java.io.IOException: Broken pipe,E24,PacketResponder <*> <*> Exception java.io.IOException: Broken pipe,2,packetresponder blk_- <hex> <num> exception java.io.ioexception: broken pipe,2,HDFS_C0000058,2,2,packetresponder blk_-<hex> <num> exception java. io. ioexception: broken pipe,1,1,frequency_representative
7545191,Exception in receiveBlock for block blk_-9087666954123825617 java.io.EOFException,E26,Exception in receiveBlock for block <*> java.io.EOFException,21,exception in receiveblock for block blk_- <hex> java.io.eofexception,16,HDFS_C0000059,16,21,exception in receiveblock for block blk_-<hex> java. io. eofexception,1,1,frequency_representative
7545233,writeBlock blk_-9087666954123825617 received exception java.io.EOFException,E27,writeBlock <*> received exception java.io.EOFException,21,writeblock blk_- <hex> received exception java.io.eofexception,16,HDFS_C0000060,16,21,writeblock blk_-<hex> received exception java. io. eofexception,1,1,frequency_representative
790830,PacketResponder blk_-4567777441263358151 1 Exception java.io.IOException: Connection reset by peer,E17,PacketResponder <*> <*> Exception java.io.IOException: Connection reset by peer,5,packetresponder blk_- <hex> <num> exception java.io.ioexception: connection reset by peer,5,HDFS_C0000061,5,5,packetresponder blk_-<hex> <num> exception java. io. ioexception: connection reset by peer,1,1,frequency_representative
790834,10.251.199.225:50010:Exception writing block blk_-4567777441263358151 to mirror 10.251.107.227:50010,E35,<*>:Exception writing block <*> to mirror <*>,18,<ip> :exception writing block blk_- <hex> to mirror <ip>,18,HDFS_C0000062,18,18,<ip>: exception writing block blk_-<hex> to mirror <ip>,1,1,frequency_representative
790835,Exception in receiveBlock for block blk_-4567777441263358151 java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.251.199.225:50760 remote=/10.251.107.227:50010]. 489959 millis timeout left.,E2,Exception in receiveBlock for block <*> java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=<*> remote=<*>]. <*> millis timeout left.,9,exception in receiveblock for block blk_- <hex> java.io.interruptedioexception: interruped while waiting for io on channel java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ]. <num> millis timeout left.,9,HDFS_C0000063,9,9,exception in receiveblock for block blk_-<hex> java. io. interruptedioexception: interruped while waiting for io on channel java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>]. <num> millis timeout left.,1,1,frequency_representative
790836,writeBlock blk_-4567777441263358151 received exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.251.199.225:50760 remote=/10.251.107.227:50010]. 489959 millis timeout left.,E3,writeBlock <*> received exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=<*> remote=<*>]. <*> millis timeout left.,4,writeblock blk_- <hex> received exception java.io.interruptedioexception: interruped while waiting for io on channel java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ]. <num> millis timeout left.,4,HDFS_C0000064,4,4,writeblock blk_-<hex> received exception java. io. interruptedioexception: interruped while waiting for io on channel java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>]. <num> millis timeout left.,1,1,frequency_representative
790862,Changing block file offset of block blk_-4567777441263358151 from 0 to 53870592 meta file offset to 420871,E25,Changing block file offset of block <*> from <*> to <*> meta file offset to <*>,29,changing block file offset of block blk_- <hex> from <num> to <num> meta file offset to <num>,18,HDFS_C0000065,18,29,changing block file offset of block blk_-<hex> from <num> to <num> meta file offset to <num>,1,1,frequency_representative
1226620,10.251.74.227:50010:Failed to transfer blk_-2942077810471468030 to 10.251.38.214:50010 got java.io.IOException: Connection reset by peer,E19,<*>:Failed to transfer <*> to <*> got java.io.IOException: Connection reset by peer,4,<ip> :failed to transfer blk_- <hex> to <ip> got java.io.ioexception: connection reset by peer,4,HDFS_C0000066,4,4,<ip>: failed to transfer blk_-<hex> to <ip> got java. io. ioexception: connection reset by peer,1,1,frequency_representative
1226652,"writeBlock blk_-2942077810471468030 received exception java.io.IOException: Block blk_-2942077810471468030 is valid, and cannot be written to.",E9,"writeBlock <*> received exception java.io.IOException: Block <*> is valid, and cannot be written to.",4,"writeblock blk_- <hex> received exception java.io.ioexception: block blk_- <hex> is valid, and cannot be written to.",4,HDFS_C0000067,4,4,"writeblock blk_-<hex> received exception java. io. ioexception: block blk_-<hex> is valid, and cannot be written to.",1,1,frequency_representative
1372608,Exception in receiveBlock for block blk_7008279672769077211 java.net.SocketTimeoutException: 490000 millis timeout while waiting for channel to be ready for write. ch : java.nio.channels.SocketChannel[connected local=/10.251.42.191:43873 remote=/10.251.123.33:50010],E1,Exception in receiveBlock for block <*> java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for write. ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>],4,exception in receiveblock for block <id> java.net.sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for write. ch : java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ],4,HDFS_C0000068,4,4,exception in receiveblock for block <id> java. net. sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for write. ch: java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>],1,1,frequency_representative
1372762,writeBlock blk_7008279672769077211 received exception java.net.SocketTimeoutException: 490000 millis timeout while waiting for channel to be ready for write. ch : java.nio.channels.SocketChannel[connected local=/10.251.42.191:43873 remote=/10.251.123.33:50010],E6,writeBlock <*> received exception java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for <*> ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>],4,writeblock <id> received exception java.net.sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for write. ch : java.nio.channels.socketchannel[connected local=/ <ip> remote=/ <ip> ],4,HDFS_C0000069,8,8,writeblock <id> received exception java. net. sockettimeoutexception: <num> millis timeout while waiting for channel to be ready for <*>. ch: java. nio. channels. socketchannel [connected local =/<ip> remote =/<ip>],2,1,frequency_representative
