LineId,Content,EventId,EventTemplate,dup_count,normalized_content,normalized_unique_content_count,cluster_id,cluster_size_unique,cluster_weight_dup_sum,cluster_template_guess,cluster_keep_k,selected_rank,selection_reason
66,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Took 0.99 seconds to destroy the instance on the hypervisor.,E8,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,2064,[instance: <uuid> ] took <num> seconds to destroy the instance on the hypervisor.,2064,OpenStack_C0000012,4130,4130,[instance: <uuid>] took <num> seconds to <*> the instance on the hypervisor.,2,2,complex_sample
48,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Took 21.38 seconds to build instance.,E21,[instance: <*>] Took <*> seconds to build instance.,2066,[instance: <uuid> ] took <num> seconds to build instance.,2066,OpenStack_C0000013,2066,2066,[instance: <uuid>] took <num> seconds to build instance.,1,1,frequency_representative
153845,"10.11.27.30,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0010312",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",5386,"<ip> , <ip> ""get /openstack/ <date> /meta_data.json http/ <num> "" status: <num> len: <num> time: <num>",5385,OpenStack_C0000014,9455,9457,"<ip>, <ip> "" get/openstack/<date>/<*>. json http/<num> "" status: <num> len: <num> time: <num>",2,1,frequency_representative
121066,"10.11.25.194,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0009551",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",4071,"<ip> , <ip> ""get /openstack/ <date> /vendor_data.json http/ <num> "" status: <num> len: <num> time: <num>",4070,OpenStack_C0000014,9455,9457,"<ip>, <ip> "" get/openstack/<date>/<*>. json http/<num> "" status: <num> len: <num> time: <num>",2,2,complex_sample
56,"10.11.11.225,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.4092629",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",2063,"<ip> , <ip> ""get /openstack/ <date> http/ <num> "" status: <num> len: <num> time: <num>",2063,OpenStack_C0000015,2063,2063,"<ip>, <ip> "" get/openstack/<date> http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
57,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3edec1e4-9678-4a3a-a21b-a145a4ee5e61 HTTP/1.1"" status: 204 len: 203 time: 0.2484462",E39,"<*> ""DELETE <*> <*>"" status: <*> len: <*> time: <*>",2064,"<ip> ""delete /v2/ <hex> /servers/ <uuid> http/ <num> "" status: <num> len: <num> time: <num>",2064,OpenStack_C0000016,2064,2064,"<ip> "" delete/v 2/<hex>/servers/<uuid> http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
59,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Terminating instance,E34,[instance: <*>] Terminating instance,2064,[instance: <uuid> ] terminating instance,2064,OpenStack_C0000017,2064,2064,[instance: <uuid>] terminating instance,1,1,frequency_representative
61,"10.11.11.225,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0007350",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",1905,"<ip> , <ip> ""get /openstack/ <date> /user_data http/ <num> "" status: <num> len: <num> time: <num>",1905,OpenStack_C0000018,1905,1905,"<ip>, <ip> "" get/openstack/<date>/user_data http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
64,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Deleting instance files /var/lib/nova/instances/3edec1e4-9678-4a3a-a21b-a145a4ee5e61_del,E30,[instance: <*>] Deleting instance files <*>,2064,[instance: <uuid> ] deleting instance files <path>,2064,OpenStack_C0000019,2064,2064,[instance: <uuid>] deleting instance files <path>,1,1,frequency_representative
65,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Deletion of /var/lib/nova/instances/3edec1e4-9678-4a3a-a21b-a145a4ee5e61_del complete,E35,[instance: <*>] Deletion of <*> complete,2064,[instance: <uuid> ] deletion of <path> complete,2064,OpenStack_C0000020,2064,2064,[instance: <uuid>] deletion of <path> complete,1,1,frequency_representative
70,[instance: 3edec1e4-9678-4a3a-a21b-a145a4ee5e61] Took 0.47 seconds to deallocate network for instance.,E12,[instance: <*>] Took <*> seconds to deallocate network for instance.,2065,[instance: <uuid> ] took <num> seconds to deallocate network for instance.,2065,OpenStack_C0000021,2065,2065,[instance: <uuid>] took <num> seconds to deallocate network for instance.,1,1,frequency_representative
73,HTTP exception thrown: No instances found for any event,E15,HTTP exception thrown: No instances found for any event,2064,http exception thrown: no instances found for any event,1,OpenStack_C0000022,1,2064,http exception thrown: no instances found for any event,1,1,frequency_representative
75,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E46,Unknown base file: <*>,3059,unknown base file: <path> <hex>,1,OpenStack_C0000023,1,3059,unknown base file: <path> <hex>,1,1,frequency_representative
76,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E43,Removable base files: <*>,3059,removable base files: <path> <hex>,1,OpenStack_C0000024,1,3059,removable base files: <path> <hex>,1,1,frequency_representative
77,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E40,Removing base or swap file: <*>,2064,removing base or swap file: <path> <hex>,1,OpenStack_C0000025,1,2064,removing base or swap file: <path> <hex>,1,1,frequency_representative
22575,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5193610",E41,"<*> ""POST <*> <*>"" status: <*> len: <*> time: <*>",2065,"<ip> ""post /v2/ <hex> /servers http/ <num> "" status: <num> len: <num> time: <num>",2059,OpenStack_C0000026,2059,2065,"<ip> "" post/v 2/<hex>/servers http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
80,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E13,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",2065,"[instance: <uuid> ] attempting claim: memory <num> mb, disk <num> gb, vcpus <num> cpu",2065,OpenStack_C0000027,2065,2065,"[instance: <uuid>] attempting claim: memory <num> mb, disk <num> gb, vcpus <num> cpu",1,1,frequency_representative
81,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] Total memory: 64172 MB, used: 512.00 MB",E28,"[instance: <*>] Total memory: <*> MB, used: <*> MB",2065,"[instance: <uuid> ] total memory: <num> mb, used: <num> mb",2065,OpenStack_C0000028,2065,2065,"[instance: <uuid>] total memory: <num> mb, used: <num> mb",1,1,frequency_representative
82,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] memory limit: 96258.00 MB, free: 95746.00 MB",E29,"[instance: <*>] memory limit: <*> MB, free: <*> MB",2065,"[instance: <uuid> ] memory limit: <num> mb, free: <num> mb",2065,OpenStack_C0000029,2065,2065,"[instance: <uuid>] memory limit: <num> mb, free: <num> mb",1,1,frequency_representative
83,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] Total disk: 15 GB, used: 0.00 GB",E33,"[instance: <*>] Total disk: <*> GB, used: <*> GB",2065,"[instance: <uuid> ] total disk: <num> gb, used: <num> gb",2065,OpenStack_C0000030,2065,2065,"[instance: <uuid>] total disk: <num> gb, used: <num> gb",1,1,frequency_representative
84,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] disk limit not specified, defaulting to unlimited",E11,"[instance: <*>] disk limit not specified, defaulting to unlimited",2065,"[instance: <uuid> ] disk limit not specified, defaulting to unlimited",2065,OpenStack_C0000031,4130,4130,"[instance: <uuid>] <*> limit not specified, defaulting to unlimited",2,1,frequency_representative
86,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] vcpu limit not specified, defaulting to unlimited",E10,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",2065,"[instance: <uuid> ] vcpu limit not specified, defaulting to unlimited",2065,OpenStack_C0000031,4130,4130,"[instance: <uuid>] <*> limit not specified, defaulting to unlimited",2,2,complex_sample
85,"[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] Total vcpu: 16 VCPU, used: 0.00 VCPU",E27,"[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU",2065,"[instance: <uuid> ] total vcpu: <num> vcpu, used: <num> vcpu",2065,OpenStack_C0000032,2065,2065,"[instance: <uuid>] total vcpu: <num> vcpu, used: <num> vcpu",1,1,frequency_representative
87,[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] Claim successful,E36,[instance: <*>] Claim successful,2065,[instance: <uuid> ] claim successful,2065,OpenStack_C0000033,2065,2065,[instance: <uuid>] claim successful,1,1,frequency_representative
98,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E16,Auditing locally available compute resources for node <*>,1739,auditing locally available compute resources for node <id>,1,OpenStack_C0000034,1,1739,auditing locally available compute resources for node <id>,1,1,frequency_representative
99,"Total usable vcpus: 16, total allocated vcpus: 1",E20,"Total usable vcpus: <*>, total allocated vcpus: <*>",1739,"total usable vcpus: <num> , total allocated vcpus: <num>",2,OpenStack_C0000035,2,1739,"total usable vcpus: <num>, total allocated vcpus: <num>",1,1,frequency_representative
100,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],E2,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=<*>,1357,final resource view: name= <id> phys_ram=64172mb used_ram=2560mb phys_disk=15gb used_disk=20gb total_vcpus= <num> used_vcpus= <num> pci_stats=[],1,OpenStack_C0000036,2,1739,final resource view: name = <id> phys_ram = 64172 mb used_ram = <*> mb phys_disk = 15 gb used_disk = <*> gb total_vcpus = <num> used_vcpus = <num> pci_stats = [],2,1,frequency_representative
912,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E2,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=<*>,382,final resource view: name= <id> phys_ram=64172mb used_ram=512mb phys_disk=15gb used_disk=0gb total_vcpus= <num> used_vcpus= <num> pci_stats=[],1,OpenStack_C0000036,2,1739,final resource view: name = <id> phys_ram = 64172 mb used_ram = <*> mb phys_disk = 15 gb used_disk = <*> gb total_vcpus = <num> used_vcpus = <num> pci_stats = [],2,2,complex_sample
101,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E32,Compute_service record updated for <*>,1739,compute_service record updated for <id>,1,OpenStack_C0000037,1,1739,compute_service record updated for <id>,1,1,frequency_representative
229,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,E19,Successfully synced instances from host '<*>'.,502,successfully synced instances from host ' <id> '.,1,OpenStack_C0000038,1,502,successfully synced instances from host ' <id> '.,1,1,frequency_representative
244,"10.11.11.227,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0009410",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",1368,"<ip> , <ip> ""get /latest/meta-data/ http/ <num> "" status: <num> len: <num> time: <num>",1368,OpenStack_C0000039,1368,1368,"<ip>, <ip> "" get/latest/meta-data/http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
245,"10.11.11.227,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.0010040",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",5610,"<ip> , <ip> ""get <path> http/ <num> "" status: <num> len: <num> time: <num>",5610,OpenStack_C0000040,5610,5610,"<ip>, <ip> "" get <path> http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
485,The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,E7,The instance sync for host <*> did not match. Re-created its InstanceList.,364,the instance sync for host ' <id> ' did not match. re-created its instancelist.,1,OpenStack_C0000041,1,364,the instance sync for host ' <id> ' did not match. re-created its instancelist.,1,1,frequency_representative
781,"10.11.10.1 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A34%3A58.379551%2B00%3A00 HTTP/1.1"" status: 200 len: 15717 time: 0.3107798",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",30,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a34% <id> %2b00%3a00 http/ <num> "" status: <num> len: <num> time: <num>",30,OpenStack_C0000042,177,177,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 http/<num> "" status: <num> len: <num> time: <num>",3,1,frequency_representative
2122,"10.11.10.1 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A44%3A58.493386%2B00%3A00 HTTP/1.1"" status: 200 len: 24770 time: 0.3029599",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",30,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a44% <id> %2b00%3a00 http/ <num> "" status: <num> len: <num> time: <num>",30,OpenStack_C0000042,177,177,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 http/<num> "" status: <num> len: <num> time: <num>",3,2,complex_sample
6153,"10.11.10.1 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T02%3A14%3A58.738152%2B00%3A00 HTTP/1.1"" status: 200 len: 23369 time: 0.3189211",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",30,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a14% <id> %2b00%3a00 http/ <num> "" status: <num> len: <num> time: <num>",30,OpenStack_C0000042,177,177,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 http/<num> "" status: <num> len: <num> time: <num>",3,3,diverse_sample
813,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A35%3A11.378343%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" status: 200 len: 15552 time: 0.2255919",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",30,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a35% <id> %2b00%3a00&host= <id> http/ <num> "" status: <num> len: <num> time: <num>",30,OpenStack_C0000043,176,176,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 & host = <id> http/<num> "" status: <num> len: <num> time: <num>",3,1,frequency_representative
2150,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A45%3A11.377790%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" status: 200 len: 23370 time: 0.3159041",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",30,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a45% <id> %2b00%3a00&host= <id> http/ <num> "" status: <num> len: <num> time: <num>",30,OpenStack_C0000043,176,176,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 & host = <id> http/<num> "" status: <num> len: <num> time: <num>",3,2,complex_sample
3512,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A55%3A11.379032%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" status: 200 len: 23222 time: 0.2493129",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",29,"<ip> ""get /v2/ <hex> /servers/detail?all_tenants=true&changes-since= <id> %3a55% <id> %2b00%3a00&host= <id> http/ <num> "" status: <num> len: <num> time: <num>",29,OpenStack_C0000043,176,176,"<ip> "" get/v 2/<hex>/servers/detail? all_tenants = true & changes-since = <id> % 3 a <*> % <id> % 2 b 00 % 3 a 00 & host = <id> http/<num> "" status: <num> len: <num> time: <num>",3,3,diverse_sample
814,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/flavors/2 HTTP/1.1"" status: 200 len: 604 time: 0.0615630",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",144,"<ip> ""get /v2/ <hex> <path> http/ <num> "" status: <num> len: <num> time: <num>",144,OpenStack_C0000044,144,144,"<ip> "" get/v 2/<hex> <path> http/<num> "" status: <num> len: <num> time: <num>",1,1,frequency_representative
906,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E31,Base or swap file too young to remove: <*>,995,base or swap file too young to remove: <path> <hex>,1,OpenStack_C0000045,1,995,base or swap file too young to remove: <path> <hex>,1,1,frequency_representative
1579,"couldn't obtain the vcpu count from domain id: b93203d4-c79b-41fe-8090-5f2b89b0d081, exception: Requested operation is not valid: cpu affinity is not supported",E1,couldn't obtain the vcpu count from domain id: <*> exception: Requested operation is not valid: cpu affinity is not supported,12,"couldn't obtain the vcpu count from domain id: <uuid> , exception: requested operation is not valid: cpu affinity is not supported",12,OpenStack_C0000046,12,12,"couldn ' t obtain the vcpu count from domain id: <uuid>, exception: requested operation is not valid: cpu affinity is not supported",1,1,frequency_representative
2815,Running instance usage audit for host cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us from 2017-05-15 01:00:00 to 2017-05-15 02:00:00. 88 instances.,E14,Running instance usage audit for host <*> from <*> to <*>. <*> instances.,30,running instance usage audit for host <id> from <date> <ip> to <date> <ip> . <num> instances.,30,OpenStack_C0000047,30,30,running instance usage audit for host <id> from <date> <ip> to <date> <ip>. <num> instances.,1,1,frequency_representative
45612,Error during ComputeManager._run_image_cache_manager_pass,E48,Error during <*>,8,error during computemanager._run_image_cache_manager_pass,1,OpenStack_C0000048,1,8,error during computemanager. _run_image_cache_manager_pass,1,1,frequency_representative
70718,Bad response code while validating token: 503,E24,Bad response code while validating token: <*>,2,bad response code while validating token: <num>,1,OpenStack_C0000049,1,2,bad response code while validating token: <num>,1,1,frequency_representative
70719,"Identity response: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">",E45,Identity response: <*>,2,"identity response: <!doctype html public ""-//ietf//dtd html <num> //en"">",1,OpenStack_C0000050,1,2,"identity response: <! doctype html public ""-//ietf// dtd html <num>// en "" >",1,1,frequency_representative
70720,Unable to validate token: Failed to fetch token data from identity server,E6,Unable to validate token: Failed to fetch token data from identity server,2,unable to validate token: failed to fetch token data from identity server,1,OpenStack_C0000051,1,2,unable to validate token: failed to fetch token data from identity server,1,1,frequency_representative
70726,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/flavors HTTP/1.1"" status: 200 len: 1581 time: 0.0648119",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",1,"<ip> ""get /v2/ <hex> /flavors http/ <num> "" status: <num> len: <num> time: <num>",1,OpenStack_C0000052,2,2,"<ip> "" get/v 2/<hex>/<*> http/<num> "" status: <num> len: <num> time: <num>",2,1,frequency_representative
70728,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/images HTTP/1.1"" status: 200 len: 1170 time: 0.3647969",E42,"<*> ""GET <*> <*>"" status: <*> len: <*> time: <*>",1,"<ip> ""get /v2/ <hex> /images http/ <num> "" status: <num> len: <num> time: <num>",1,OpenStack_C0000052,2,2,"<ip> "" get/v 2/<hex>/<*> http/<num> "" status: <num> len: <num> time: <num>",2,2,complex_sample
